ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I23U-gNSF-p142-r1,A doctor is giving a girl a shot.,1,1,1,1,1
I23U-gNSF-p145-r1,A doctor gives a girl a shot. ,1,0,1,1,1
I23U-gNSF-p146-r1,A girl is receiving a shot from a doctor.,1,1,1,1,1
I23U-gNSF-p147-r1,The doctor is giving the girl a shot. ,1,1,1,1,1
I23U-gNSF-p148-r1,The doctor is giving a shot.,1,1,1,1,1
I23U-gNSF-p149-r1,A doctor is about to give a young girl an injection. ,1,1,1,1,1
I23U-gNSF-p150-r1,The girl is getting a shot. ,1,1,1,0,1
I23U-gNSC-p155-r1,The little girl is about to get a shot,1,1,1,0,1
I23U-gNSC-p156-r1,The doctor prepares to vaccinate the young girl.,1,0,1,1,1
I23U-gNSC-p157-r1,The girl is getting a shot from the doctor.,1,1,1,1,1
I23U-gNSC-p158-r1,The doctor is giving a shot to the girl.,1,1,1,1,1
I23U-gNSC-p161-r1,A doctor is about to give a girl a shot.,1,1,1,1,1
I23U-gNSC-p165-r1,The girl is getting a shot. ,1,1,1,0,1
I23U-gNSC-p166-r1,A doctor is about to give a little girl a shot.,1,1,1,1,1
I23U-gNSC-p167-r1,The doctor is giving his patient a shot. ,1,1,1,1,1
I23U-gNSC-p178-r1,girl is getting a shot,1,1,0,0,1
I23U-gNSC-p179-r1,girl is wondering if the shot will her pain,0,1,0,0,0
I23U-gNSC-p180-r1,A child is going to be vaccinated by a doctor.,1,1,1,1,1
I23U-gNSC-p182-r1,The doctor is giving the little girl a needle,1,1,1,1,1
I23U-gNSC-p186-r1,The girl is getting a vaccine.,1,1,1,1,1
I23U-gNSC-p188-r1,A doctor is giving a shot to a girl. ,1,1,1,1,1
I23U-gNSC-p189-r1,The girl is about to get a shot. ,1,1,1,0,1
I23U-gNSC-p191-r1,A girl is about to get a shot. ,1,1,1,1,1
I23U-gNSC-p193-r1,The little girl is about to get a shot from the doctor.,1,1,1,1,1
I23U-gNSC-p194-r1,The doctor wants to give the girl a shot.,1,0,1,1,1
I23U-gNSC-p195-r1,A little girl is getting a shot from a doctor.,1,1,1,1,1
I23U-gNSC-p198-r1,The doctor has told the wound lady that the shot he is to give her that it won't hurt.,1,0,0,0,0
I23U-gNSC-p200-r1,The doctor is administering a vaccine. ,1,1,1,1,1
I23U-gNSC-p201-r1,The girl looks worried. ,0,0,1,1,1
I23U-gNSC-p205-r1,The doctor is giving a shot to a girl who is not happy.,1,1,1,1,1
I23U-gNSC-p206-r1,The doctor is about to give the little girl a flu shot.,1,1,1,1,0
I23U-gNSC-p207-r1,An unhappy young girl gets a shot from the doctor.,1,0,1,1,1
I23U-gNSC-p208-r1,Susan is reconsidering the meth prescription,0,1,1,0,0
I23U-gNSC-p214-r1,The girl is not looking forward the shot she is about to get!,1,1,0,1,1
I23U-gNSC-p218-r1,The doctor is about to give an unhappy little girl a shot.,1,1,1,1,1
I23U-gNSC-p223-r1,A girl is going to get a vaccination. ,1,1,1,1,1
I23U-gNSC-p225-r1,A little girl is about to get a shot from her pediatrician.,1,1,1,1,1
I23U-gNSC-p227-r1,The doctor is giving the little girl a shot.,1,1,1,1,1
I23U-gNSC-p228-r1,the girl is going to get a shot,1,1,1,0,1
I23U-gNSC-p229-r1,The doctor is giving a vaccination.,1,1,1,1,1
I23U-gNSC-p232-r1,The girl is getting a shot,1,1,1,0,1
I23U-gNSC-p238-r1,The doctor is giving a shot to a little girl and she is not happy about it.,1,1,1,1,1
I23U-gNSC-p240-r1,She is getting a shot. ,1,1,1,0,1
I23U-gNSC-p241-r1,"A child, who is about to receive an injection, looks nervous.",1,1,1,1,1
I23U-gNSC-p242-r1,The Doctor is preparing to give a shot to the girl.,1,1,1,1,1
I23U-gNSC-p248-r1,A child is about to get a needed vaccination.,1,1,1,1,1
I23U-gNSC-p251-r1,Child contemplates revenge!,0,0,0,0,0
I23U-gNSC-p265-r1,I AM GETTING A SHOT TODAY.,0,1,1,0,0
I23U-gNSC-p267-r1,Girl is being vaccinated. ,1,1,0,1,1
I23U-gNSC-p268-r1,The doctor is giving a shot.,1,1,1,1,1
I23U-gNSC-p275-r1,A girl is getting a shot.,1,1,1,0,1
I23U-gNSC-p278-r1,B,0,0,0,0,0
I23U-gNSC-p279-r1,The girl is afraid to get a shot. ,1,0,1,0,1
I23U-gNSC-p280-r1,A girl is about to get a shot from her doctor.,1,1,1,1,1
I23U-gNSC-p283-r1,Doctor going to give young child a needle,1,1,0,1,1
I23U-gNSC-p284-r1,Vaccination ,0,0,0,0,1
I23U-gNSC-p285-r1,Hahahaha,0,0,0,0,0
I23U-gNSC-p287-r1,Little girl receiving an STD vaccine from a victim of the disease.,1,1,0,0,0
I23U-gNSC-p288-r1,The doctor is going to give the girl a shot.,1,1,1,1,1
I23U-gNSC-p292-r1,The girl is about to get a shot.,1,1,1,0,1
I23U-gNSF-p293-r1,The doctor is about to give a girl a shot.,1,1,1,1,1
I23U-gNSF-p299-r1,The doctor is giving a shot.,1,1,1,1,1
I23U-gNSF-p301-r1,The doctor is giving the girl a shot.,1,1,1,1,1
I23U-gNSF-p302-r1,The girl is about to get a shot.,1,1,1,0,1
I23U-gNSF-p303-r1,The girl is upset about getting a shot.,1,0,1,1,1
I23U-gNSF-p306-r1,The doctor is giving a little girl a shot. ,1,1,1,1,1
I23U-gNSF-p495-r1,The doctor is giving the girl a shot.,1,1,1,1,1
I23U-gNSF-p496-r1,The doctor is vaccinating the girl.,1,1,1,1,1
I23U-gNSF-p497-r1,A girl is getting a shot.,1,1,1,0,1
