ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I19U-gNSF-p142-r1,A woman is taking a photograph.,1,1,1,1,1
I19U-gNSF-p145-r1,She is taking a picture. ,1,1,1,1,1
I19U-gNSF-p146-r1,The camera flashes as it takes a picture.,0,0,1,1,1
I19U-gNSF-p147-r1,The woman is taking a photograph.,1,1,1,1,1
I19U-gNSF-p148-r1,She's taking a photo.,1,1,1,1,1
I19U-gNSF-p149-r1,A Picasso-esque woman with black vacant eyes is using an old-timey point-and-shoot camera to take a picture of something. ,1,1,1,1,1
I19U-gNSF-p150-r1,The woman is taking a picture. ,1,1,1,1,1
I19U-gNSC-p155-r1,The lady is taking a picture,1,1,1,1,1
I19U-gNSC-p156-r1,The woman snaps a photograph.,1,0,1,1,1
I19U-gNSC-p157-r1,The lady is taking a picture.,1,1,1,1,1
I19U-gNSC-p158-r1,The woman is taking our picture.,1,1,1,0,0
I19U-gNSC-p160-r1,None,0,0,0,0,0
I19U-gNSC-p161-r1,A woman in a blue shirt is taking a picture.,1,1,1,1,1
I19U-gNSC-p165-r1,The woman is taking a picture. ,1,1,1,1,1
I19U-gNSC-p166-r1,A woman is taking a photo.,1,1,1,1,1
I19U-gNSC-p167-r1,A woman snaps a photo. ,1,0,1,1,1
I19U-gNSC-p178-r1,the woman is taking a picture,1,1,1,1,1
I19U-gNSC-p179-r1,the girl is holding the camera,0,1,1,1,1
I19U-gNSC-p180-r1,A woman is taking a flash photo with a camera.,1,1,1,1,1
I19U-gNSC-p182-r1,The lady is taking a picture,1,1,1,1,1
I19U-gNSC-p186-r1,The woman is taking a photo.,1,1,1,1,1
I19U-gNSC-p188-r1,A woman is taking a photo. ,1,1,1,1,1
I19U-gNSC-p189-r1,A woman is taking a picture. ,1,1,1,1,1
I19U-gNSC-p191-r1,A woman is taking a picture. ,1,1,1,1,1
I19U-gNSC-p193-r1,The women is taking a picture.,1,1,0,0,0
I19U-gNSC-p194-r1,The girl is taking a picture.,1,1,1,1,1
I19U-gNSC-p195-r1,A woman is taking a picture.,1,1,1,1,1
I19U-gNSC-p196-r1,The lady took a picture.,1,0,1,1,1
I19U-gNSC-p197-r1,The girl is taking a picture.,1,1,1,1,1
I19U-gNSC-p198-r1,Smile for the camera.,0,0,1,0,0
I19U-gNSC-p200-r1,She is talking a picture. ,0,1,0,1,1
I19U-gNSC-p201-r1,The woman is taking a picture. ,1,1,1,1,1
I19U-gNSC-p205-r1,A woman is taking a picture.,1,1,1,1,1
I19U-gNSC-p206-r1,This lady is taking a picture of herself in a mirror.,1,1,1,1,0
I19U-gNSC-p207-r1,A woman is taking a picture with a camera.,1,1,1,1,1
I19U-gNSC-p208-r1,Alice's Samsung with weird case explodes in her hand,0,0,0,1,0
I19U-gNSC-p214-r1,The woman is carelessly taking a photograph,1,1,1,1,0
I19U-gNSC-p218-r1,The lady is about to take a picture.,1,1,1,1,1
I19U-gNSC-p223-r1,A woman is holding a camera.,0,1,1,1,1
I19U-gNSC-p225-r1,Is she taking a picture of a selfie?,0,0,1,0,0
I19U-gNSC-p227-r1,The lady is taking a photo with the camera.,1,1,1,1,1
I19U-gNSC-p228-r1,the girl is taking a picture ,1,1,1,1,1
I19U-gNSC-p229-r1,A lady is taking a picture.,1,1,1,1,1
I19U-gNSC-p232-r1,The lady is taking a pic,1,1,1,1,1
I19U-gNSC-p238-r1,The woman is taking a picture.,1,1,1,1,1
I19U-gNSC-p240-r1,The camera is flashing for the picture.,0,1,1,1,1
I19U-gNSC-p241-r1,A person is taking a picture.,0,1,1,1,1
I19U-gNSC-p242-r1,The woman is taking a picture.,1,1,1,1,1
I19U-gNSC-p246-r1,She have a camera ,0,0,0,1,1
I19U-gNSC-p248-r1,A camera is being used.,0,1,1,0,1
I19U-gNSC-p250-r1,The lady is snaping picture,1,1,0,1,1
I19U-gNSC-p251-r1,Camera flashes prematurely.,0,0,0,0,0
I19U-gNSC-p265-r1,Sally took my picture.,1,0,1,0,0
I19U-gNSC-p267-r1,A woman is taking a picture. ,1,1,1,1,1
I19U-gNSC-p268-r1,Let me take your picture.,0,0,1,0,0
I19U-gNSC-p275-r1,The woman is taking a picture.,1,1,1,1,1
I19U-gNSC-p278-r1,S,0,0,0,0,0
I19U-gNSC-p279-r1,A woman is taking a photo. ,1,1,1,1,1
I19U-gNSC-p280-r1,A woman is taking a photograph.,1,1,1,1,1
I19U-gNSC-p283-r1,Woman is taking a picture with a camera,1,1,1,1,1
I19U-gNSC-p284-r1,Taking pictures ,0,0,1,0,0
I19U-gNSC-p285-r1,Hahaha,0,0,0,0,0
I19U-gNSC-p287-r1,A beautiful woman is taking pictures of her loved ones.,1,1,1,1,0
I19U-gNSC-p288-r1,The woman is taking a picture.,1,1,1,1,1
I19U-gNSC-p292-r1,The woman is taking a picture.,1,1,1,1,1
I19U-gNSF-p293-r1,A woman is taking a picture.,1,1,1,1,1
I19U-gNSF-p299-r1,The woman is taking a picture.,1,1,1,1,1
I19U-gNSF-p301-r1,The woman is taking a picture.,1,1,1,1,1
I19U-gNSF-p302-r1,The girl is taking a photo.,1,1,1,1,1
I19U-gNSF-p303-r1,The woman is taking a picture.,1,1,1,1,1
I19U-gNSF-p306-r1,A woman is taking a photo.,1,1,1,1,1
I19U-gNSF-p495-r1,The girl is taking a photo.,1,1,1,1,1
I19U-gNSF-p496-r1,The girl is taking a picture of herself in the mirror to see if she has truly become a vampire.,1,1,1,1,0
I19U-gNSF-p497-r1,A woman is taking a picture.,1,1,1,1,1
