ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I21U-gNSC-p155-r1,A boy and a girl are playing ball,1,1,1,1,1
I21U-gNSC-p155-r2,A boy and a girl are playing with a beach ball,1,1,1,1,1
I21U-gNSC-p156-r1,Two children are playing catch with a bouncy beach ball.,1,1,1,1,1
I21U-gNSC-p156-r2,The girl and boy play catch outside with a ball.,1,0,1,1,1
I21U-gNSC-p157-r1,The girl and boy are playing with the ball.,1,1,1,1,1
I21U-gNSC-p157-r2,The girl and boy are playing catch with the ball.,1,1,1,1,1
I21U-gNSC-p158-r1,The kids are playing with the beach ball. ,1,1,1,1,1
I21U-gNSC-p158-r2,The boy is tossing the ball to the girl.,1,1,1,1,1
I21U-gNSC-p160-r1,Happy ,0,0,0,0,0
I21U-gNSC-p160-r2,Happy ,0,0,0,0,0
I21U-gNSC-p161-r1,Two children are playing.,0,1,1,0,1
I21U-gNSC-p161-r2,"A boy and a girl are passing a red, white, and yellow beach ball to each other.",1,1,1,1,1
I21U-gNSC-p165-r1,The kids are playing outside. ,0,1,1,1,1
I21U-gNSC-p165-r2,They like to play catch. ,0,0,1,0,1
I21U-gNSC-p166-r1,Children are playing in the yard.,0,1,1,1,1
I21U-gNSC-p166-r2,A boy and a girl are playing catch.,1,1,1,1,1
I21U-gNSC-p167-r1,A boy and a girl play ball. ,1,0,1,1,1
I21U-gNSC-p167-r2,Two kids play with a beach ball outside.,1,0,1,1,1
I21U-gNSC-p178-r1,the kids are playing catch,1,1,1,1,1
I21U-gNSC-p178-r2,the kids are throwing the ball,1,1,1,1,1
I21U-gNSC-p179-r1,the boy is tossing the ball at the girl,1,1,1,1,1
I21U-gNSC-p179-r2,the girl is trying to catch the ball tossed by the boy,1,1,1,1,1
I21U-gNSC-p180-r1,A boy and girl are playing catch with a beach ball on the grass.,1,1,1,1,1
I21U-gNSC-p180-r2,A blonde girl is throwing a beach ball to a boy on the grass.,1,1,1,1,0
I21U-gNSC-p182-r1,The girl and boy are playing ball together,1,1,1,1,1
I21U-gNSC-p182-r2,The children are throwing a ball to eachother,1,1,0,1,1
I21U-gNSC-p186-r1,The boy is throwing the ball to the girl.,1,1,1,1,1
I21U-gNSC-p186-r2,A boy and a girl are playing catch.,1,1,1,1,1
I21U-gNSC-p188-r1,A boy threw a ball to a girl. ,1,0,1,1,1
I21U-gNSC-p188-r2,A girl is about to catch the ball that the boy threw to her. ,1,1,1,1,1
I21U-gNSC-p189-r1,The boy threw the ball to the girl. ,1,0,1,1,1
I21U-gNSC-p189-r2,The girl is about to catch the ball. ,1,1,1,1,1
I21U-gNSC-p191-r1,A boy and girl are tossing a beach ball. ,1,1,1,1,1
I21U-gNSC-p191-r2,A boy is tossing a beach ball to a girl. ,1,1,1,1,1
I21U-gNSC-p193-r1,The girl and boy are playing catch with a ball.,1,1,1,1,1
I21U-gNSC-p193-r2,two children are playing catch with a ball.,1,1,1,1,1
I21U-gNSC-p194-r1,The kids are playing catch.,1,1,1,1,1
I21U-gNSC-p194-r2,The girl and the boy are throwing the ball to each other and are having fun. ,1,1,1,1,1
I21U-gNSC-p195-r1,Two children are playing with a beach ball.,1,1,1,1,1
I21U-gNSC-p195-r2,A little boy is tossing a beach ball to a little girl.,1,1,1,1,1
I21U-gNSC-p197-r1,The boy and girl are playing catch with a beachball.,1,1,1,1,1
I21U-gNSC-p197-r2,The boy is tossing a beachball to the girl.,1,1,1,1,1
I21U-gNSC-p198-r1,The young fellow has tossed the ball to the yound lady.,1,0,0,1,1
I21U-gNSC-p198-r2,the yound man thought he tossed the ball so hard hoping tje young lady could not catch it.,1,0,0,0,0
I21U-gNSC-p200-r1,The kids are playing ball.,1,1,1,1,1
I21U-gNSC-p200-r2,The boy is throwing the ball. ,1,1,1,1,1
I21U-gNSC-p201-r1,They are Playing ball. ,1,1,1,1,1
I21U-gNSC-p201-r2,They are Playing together. ,0,1,1,0,1
I21U-gNSC-p205-r1,Two kids are playing catch.,1,1,1,1,1
I21U-gNSC-p205-r2,There is a game of catch being played by two kids.,1,1,1,1,1
I21U-gNSC-p206-r1,The children are playing catch with the beach ball.,1,1,1,1,1
I21U-gNSC-p206-r2,"The boy threw the ball to the girl, but the wind caught it and now the girl is trying to chase it to catch it.",1,1,1,1,0
I21U-gNSC-p207-r1,A boy and a girl are playing catch with a beach ball.,1,1,1,1,1
I21U-gNSC-p207-r2,The boy tosses a beach ball to the girl.,1,0,1,1,1
I21U-gNSC-p208-r1,Kids honing in their levitation skills with a beach ball,0,1,0,0,0
I21U-gNSC-p208-r2,Beach ball being worshiped by children,0,1,0,0,1
I21U-gNSC-p214-r1,The kids are playing catch with a large ball,1,1,1,1,1
I21U-gNSC-p214-r2,The boy is throwing a beach ball to the girl.,1,1,1,1,1
I21U-gNSC-p218-r1,The little boy just hit the ball to the little girl.,1,0,1,1,1
I21U-gNSC-p218-r2,The little boy just hit the ball to the little girl and she is about to catch it.,1,1,1,1,1
I21U-gNSC-p223-r1,A person is throwing a ball to another person.,1,1,1,1,1
I21U-gNSC-p223-r2,A person is anticipating catching the ball being thrown.,1,1,1,0,1
I21U-gNSC-p225-r1,Two young people seem to be enjoying playing ball together.,1,1,1,1,1
I21U-gNSC-p225-r2,A young girl and boy create a game with a single ball.,0,0,1,1,1
I21U-gNSC-p227-r1,The children are tossing a beach ball back and forth.,1,1,1,1,1
I21U-gNSC-p227-r2,The beach ball is being tossed by the children,1,1,1,1,1
I21U-gNSC-p228-r1,the boy is throwing the ball,1,1,1,1,1
I21U-gNSC-p228-r2,the girl is catching the ball ,1,1,1,1,1
I21U-gNSC-p229-r1,The girl and the boy play catch.,1,0,1,1,1
I21U-gNSC-p229-r2,The girl and the boy are playing with a beachball.,1,1,1,1,1
I21U-gNSC-p232-r1,The kids are playing ball,1,1,1,1,1
I21U-gNSC-p232-r2,The girl is hitting the ball to the boy,1,1,1,1,0
I21U-gNSC-p238-r1,The kids are tossing the ball.,1,1,1,1,1
I21U-gNSC-p238-r2,The boy and girl are playing with a ball.,1,1,1,1,1
I21U-gNSC-p240-r1,The kids are playing. ,0,1,1,0,1
I21U-gNSC-p240-r2,The children are playing volleyball. ,1,1,1,1,0
I21U-gNSC-p241-r1,Two children are playing with a beach ball.,1,1,1,1,1
I21U-gNSC-p241-r2,A beach ball is being tossed back and forth by two children.,1,1,1,1,1
I21U-gNSC-p242-r1,The boy threw a ball to the girl.,1,0,1,1,1
I21U-gNSC-p242-r2,The children are throwing a ball to each other.,1,1,1,1,1
I21U-gNSC-p246-r1,The kids playing ,0,1,0,0,1
