ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I01U-gNSF-p143-r1,The boy is dancing. ,1,1,1,1,1
I01U-gNSF-p151-r1,The boy is dancing to music.,1,1,1,1,1
I01U-gNSF-p294-r1,The boy is dancing.,1,1,1,1,1
I01U-gNSF-p295-r1,The boy is dancing.,1,1,1,1,1
I01U-gNSF-p296-r1,This kid is dancing.,1,1,1,1,1
I01U-gNSF-p297-r1,The boy is dancing.,1,1,1,1,1
I01U-gNSF-p298-r1,He is dancing,1,1,1,1,1
I01U-gNSF-p304-r1,The boy is dancing to the music.,1,1,1,1,1
I01U-gNSF-p305-r1,The boy is dancing to the music.,1,1,1,1,1
I01U-gNSC-p322-r1,The boy is dancing.,1,1,1,1,1
I01U-gNSC-p323-r1,Dont know,0,0,0,0,0
I01U-gNSC-p324-r1,A boy is dancing to music.,1,1,1,1,1
I01U-gNSC-p325-r1,The boy is dancing ,1,1,1,1,1
I01U-gNSC-p334-r1,A boy is dancing. ,1,1,1,1,1
I01U-gNSC-p343-r1,The young man and dancing to the music,1,1,0,1,1
I01U-gNSC-p344-r1,boy is dancing,1,1,0,1,1
I01U-gNSC-p349-r1,a boy is dancing to music,1,1,1,1,1
I01U-gNSC-p352-r1,A boy is dancing. ,1,1,1,1,1
I01U-gNSC-p355-r1,The boy is dancing to music.,1,1,1,1,1
I01U-gNSC-p356-r1,A boy is dancing. ,1,1,1,1,1
I01U-gNSC-p358-r1,A boy is dancing to music.,1,1,1,1,1
I01U-gNSC-p359-r1,The boy is dancing to music.,1,1,1,1,1
I01U-gNSC-p363-r1,The boy is dancing to music. ,1,1,1,1,1
I01U-gNSC-p364-r1,The boy is dancing to the music.,1,1,1,1,1
I01U-gNSC-p365-r1,A guy is dancing to some music.,1,1,1,1,1
I01U-gNSC-p367-r1,The boy is dancing to music.,1,1,1,1,1
I01U-gNSC-p370-r1,A boy is dancing to music,1,1,1,1,1
I01U-gNSC-p371-r1,HE IS DANCING.,1,1,1,1,1
I01U-gNSC-p373-r1,dancing,0,1,1,0,1
I01U-gNSC-p374-r1,The teen is dancing.,1,1,1,1,1
I01U-gNSC-p376-r1,A boy is hip hop dancing to loud music.,1,1,1,1,0
I01U-gNSC-p377-r1,dancing,0,1,1,0,1
I01U-gNSC-p379-r1,The young boy is grooving to the music.,1,1,1,1,1
I01U-gNSC-p380-r1,The boy listening to music,0,1,0,1,1
I01U-gNSC-p383-r1,This boy loves his music!,0,0,1,0,1
I01U-gNSC-p385-r1,THE BOY IS DANCING TO THE MUSIC.,1,1,1,1,1
I01U-gNSC-p387-r1,The boy is dancing to music.,1,1,1,1,1
I01U-gNSC-p390-r1,A kid is dancing to music.,1,1,1,1,1
I01U-gNSC-p393-r1,A red-headed young man is dancing.,1,1,1,1,1
I01U-gNSC-p394-r1,The boy is dancing,1,1,1,1,1
I01U-gNSC-p396-r1,A guy is dancing to his favorite music,1,1,1,1,0
