ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I12T-gNNS-p001-r1,The woman is cutting a piece of paper.,1,1,1,1,1
I12T-gNNS-p002-r1,The woman is cutting.,0,1,1,0,1
I12T-gNNS-p003-r1,she is cutting paper,1,1,1,1,1
I12T-gNNS-p008-r1,The woman is cutting a paper.,1,1,1,1,1
I12T-gNNS-p010-r1,the woman is cutting the paper,1,1,1,1,1
I12T-gNNS-p011-r1,The woman is cutting a paper with scissor ,1,1,0,1,1
I12T-gNNS-p015-r1,The girl is cutting a paper.,1,0,1,1,1
I12T-gNNS-p016-r1,She is cutting a paper.,1,1,1,1,1
I12T-gNNS-p018-r1,The woman is cutting a paper with a red sizzler. ,1,1,0,0,0
I12T-gNNS-p019-r1,The girl is cutting a paper.,1,0,1,1,1
I12T-gNNS-p020-r1,The woman cut the paper. ,1,0,1,1,1
I12T-gNNS-p024-r1,the woman is doing her art class homework.,0,1,1,0,0
I12T-gNNS-p025-r1,She is cutting a piece of paper.,1,1,1,1,1
I12T-gNNS-p029-r1,The women is cutting the paper.,1,0,0,1,1
I12T-gNNS-p031-r1,the woman is using a red sizzler to cut paper. ,1,1,0,0,0
I12T-gNNS-p033-r1,A girl is designing something.,0,0,1,0,0
I12T-gNNS-p035-r1,The woman is cutting a paper.,1,1,1,1,1
I12T-gNNS-p045-r1,The woman is cutting a paper.,1,1,1,1,1
I12T-gNNS-p046-r1,The woman is cutting a paper.,1,1,1,1,1
I12T-gNNS-p047-r1,The woman is cutting the paper to half,1,1,0,1,1
I12T-gNNS-p048-r1,She is cutting the paper.,1,1,1,1,1
I12T-gNNS-p049-r1,The woman is cutting paper ,1,1,1,1,1
I12T-gNNS-p050-r1,The woman is doing an art work.,0,1,1,0,0
I12T-gNNS-p052-r1,This girl is cutting papers for craftwork.,1,0,1,1,0
I12T-gNNS-p053-r1,The woman is cutting a paper,1,1,1,1,1
I12T-gNNS-p054-r1,The woman is cutting a piece of paper.,1,1,1,1,1
I12T-gNNS-p055-r1,The woman is cutting a yellow paper.,1,1,1,1,1
I12T-gNNS-p056-r1,The woman is cutting a piece of paper.,1,1,1,1,1
I12T-gNNS-p059-r1,The woman is cutting a piece of paper.,1,1,1,1,1
I12T-gNNS-p060-r1,She is cutting a paper.,1,1,1,1,1
I12T-gNNS-p061-r1,The woman is cutting a paper.,1,1,1,1,1
I12T-gNNS-p062-r1,The woman is cutting,0,1,1,0,1
I12T-gNNS-p063-r1,The woman is cutting a paper. ,1,1,1,1,1
I12T-gNNS-p064-r1,The woman is cutting paper.,1,1,1,1,1
I12T-gNNS-p067-r1,The woman is cutting a piece of paper.,1,1,1,1,1
I12T-gNNS-p068-r1,She is cutting a paper,1,1,1,1,1
I12T-gNNS-p071-r1,She is cutting a paper. ,1,1,1,1,1
I12T-gNNS-p073-r1,The woman is cutting a piece of paper,1,1,1,1,1
I12T-gNNS-p076-r1,She is cutting a paper.,1,1,1,1,1
I12T-gNNS-p080-r1,The woman is cutting a paper.,1,1,1,1,1
I12T-gNNS-p084-r1,the woman is cutting a paper,1,1,1,1,1
I12T-gNNS-p085-r1,The woman is cutting a piece of paper.,1,1,1,1,1
I12T-gNNS-p088-r1,The woman is cutting a paper.,1,1,1,1,1
I12T-gNNS-p089-r1,The woman is cutting the paper,1,1,1,1,1
I12T-gNNS-p090-r1,The woman is cutting a paper.,1,1,1,1,1
I12T-gNNS-p091-r1,The woman is using a paper to create an artifact.,0,1,1,0,0
I12T-gNNS-p092-r1,The woman is cutting the yellow paper.,1,1,1,1,1
I12T-gNNS-p093-r1,The woman is cutting the paper.,1,1,1,1,1
I12T-gNNS-p094-r1,The woman is cutting the paper.,1,1,1,1,1
I12T-gNNS-p095-r1,The woman is cutting.,0,1,1,0,1
I12T-gNNS-p096-r1,The woman is cutting the paper.,1,1,1,1,1
I12T-gNNS-p097-r1,The woman is cutting a paper.,1,1,1,1,1
I12T-gNNS-p098-r1,The woman is cutting paper.,1,1,1,1,1
I12T-gNNS-p100-r1,The women is cutting the paper.,1,0,0,1,1
I12T-gNNS-p102-r1,The woman is cutting a piece of paper.,1,1,1,1,1
I12T-gNNS-p103-r1,The woman is cutting a paper.,1,1,1,1,1
I12T-gNNS-p110-r1,She is cutting.,0,1,1,0,1
I12T-gNNS-p113-r1,The woman is cutting a piece of paper.,1,1,1,1,1
I12T-gNNS-p115-r1,Cutting a paper with smile,1,1,0,1,1
I12T-gNNS-p117-r1,The woman is cutting a paper.,1,1,1,1,1
I12T-gNNS-p120-r1,The woman is cutting the paper.,1,1,1,1,1
I12T-gNNS-p121-r1,The woman is doing paper-cut.,1,1,0,0,1
I12T-gNNS-p126-r1,This woman is cutting one paper.,1,0,1,1,1
I12T-gNNS-p129-r1,"She is cutting the yellow paper, using the tool.",1,1,1,1,1
I12T-gNNS-p130-r1,The girl is cutting paper,1,0,1,1,1
I12T-gNNS-p131-r1,The woman is cutting a paper.,1,1,1,1,1
I12T-gNNS-p132-r1,the woman is cutting paper,1,1,1,1,1
I12T-gNNS-p134-r1,The woman is cutting a piece of paper.,1,1,1,1,1
I12T-gNNS-p137-r1,The woman is cutting a piece of paper.,1,1,1,1,1
I12T-gNNS-p138-r1,The woman is cutting a piece of paper.,1,1,1,1,1
I12T-gNNS-p139-r1,She wants to destroy this paper.,0,0,1,0,0
