ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I16T-gNNS-p004-r1,The frog is eating a fly.,1,1,1,1,1
I16T-gNNS-p005-r1,The frog is catching a fly.,1,1,1,1,1
I16T-gNNS-p006-r1,It is catching a fly.,1,1,1,1,1
I16T-gNNS-p007-r1,the frog is catching the flyers.,0,1,0,0,0
I16T-gNNS-p009-r1,The frog is pulling out his tongue to eat the insect. ,1,1,0,1,1
I16T-gNNS-p012-r1,Frog is catching a fly.,1,0,0,1,1
I16T-gNNS-p013-r1,The frog is catching the insect,1,1,1,1,1
I16T-gNNS-p014-r1,The frog is eating a fly.,1,1,1,1,1
I16T-gNNS-p017-r1,The frog is eating.,0,1,1,1,1
I16T-gNNS-p021-r1,The frog is eating a bug,1,1,1,1,1
I16T-gNNS-p022-r1,The frog is going to catch the insect.,1,1,1,1,1
I16T-gNNS-p023-r1,The frog is catching the bee,1,1,1,1,0
I16T-gNNS-p026-r1,The frog is trying to catch the fly.,1,1,1,1,1
I16T-gNNS-p027-r1,The frog's trying to catch a fly with his tongue ,1,1,1,1,1
I16T-gNNS-p028-r1,A frag try to eat a insect,1,0,0,1,1
I16T-gNNS-p030-r1,The frog is grabbing the fly.,1,1,1,1,1
I16T-gNNS-p032-r1,The frog is catching the fly,1,1,1,1,1
I16T-gNNS-p034-r1,A frog is trying to eat an insect.,1,0,1,1,1
I16T-gNNS-p036-r1,Flog is trying to eat a fly.,1,0,0,1,1
I16T-gNNS-p037-r1,A frog is capturing a fly.,1,0,1,1,1
I16T-gNNS-p038-r1,The frog is eating on the river. ,0,1,1,1,1
I16T-gNNS-p039-r1,The frog is catching the bugs for food,1,1,1,1,1
I16T-gNNS-p040-r1,The frog is eating a fly.,1,1,1,1,1
I16T-gNNS-p041-r1,The frog is reaching for the fly using his tongue,1,1,1,1,1
I16T-gNNS-p042-r1,The frog is catching the insect.,1,1,1,1,1
I16T-gNNS-p043-r1,frog tries to catch fly,1,0,0,1,1
I16T-gNNS-p044-r1,The frog is eating a fly,1,1,1,1,1
I16T-gNNS-p051-r1,frog is try to have fly,0,0,0,1,1
I16T-gNNS-p057-r1,The frog is hunting a fly. ,1,1,1,1,1
I16T-gNNS-p058-r1,The frog is catching the fly,1,1,1,1,1
I16T-gNNS-p065-r1,The frog is catching a fly.,1,1,1,1,1
I16T-gNNS-p066-r1,The frog is trying to catch a fly.,1,1,1,1,1
I16T-gNNS-p069-r1,A frog try to capture a fly ,1,0,0,1,1
I16T-gNNS-p070-r1,The frog is trying to catch the fly.,1,1,1,1,1
I16T-gNNS-p072-r1,The frog is using its tone to catching a fly,1,1,0,0,0
I16T-gNNS-p074-r1,A flog try to get the food he want.,0,0,0,0,1
I16T-gNNS-p075-r1,The frog is eating wings.,0,1,1,1,1
I16T-gNNS-p077-r1,The frog is trying to eat the bug. ,1,1,1,1,1
I16T-gNNS-p078-r1,The frog is hunting,0,1,1,0,1
I16T-gNNS-p079-r1,The frog is hunting the bug,1,1,1,1,1
I16T-gNNS-p081-r1,the frog is trying to catch the fly,1,1,1,1,1
I16T-gNNS-p082-r1,Frog is eating flies. ,1,0,0,1,1
I16T-gNNS-p083-r1,The frog is hunting an insect. ,1,1,1,1,1
I16T-gNNS-p086-r1,It is eating a small animal.,0,1,1,1,1
I16T-gNNS-p087-r1,the frog want to capture that fly,1,0,0,0,1
I16T-gNNS-p099-r1,It is getting a fly.,1,1,1,1,1
I16T-gNNS-p101-r1,The frog is catching flu.,0,1,0,0,0
I16T-gNNS-p104-r1,It is trying to eat a fly,1,1,1,1,1
I16T-gNNS-p105-r1,The frog is eating a fly.,1,1,1,1,1
I16T-gNNS-p106-r1,The frog is hunting the fly. ,1,1,1,1,1
I16T-gNNS-p107-r1,The frog is prolonging his tongue to catch a flying bug.,1,1,0,1,1
I16T-gNNS-p108-r1,A frog eating a fly,1,0,0,1,1
I16T-gNNS-p109-r1,The frog is catching a fly.,1,1,1,1,1
I16T-gNNS-p111-r1,The fog is trying to catch the fly with its tongue.,1,0,0,1,0
I16T-gNNS-p112-r1,The frog is catching an insect.,1,1,1,1,1
I16T-gNNS-p114-r1,The frog is attempting to eat a bug.,1,1,1,1,1
I16T-gNNS-p116-r1,frog is eating fly,1,0,0,1,1
I16T-gNNS-p118-r1,A frog is hunting a fly.,1,0,1,1,1
I16T-gNNS-p119-r1,Frog is eating.,0,0,0,1,1
I16T-gNNS-p122-r1,The frog is catching a fly,1,1,1,1,1
I16T-gNNS-p123-r1,The frog is trying to eat the fly,1,1,1,1,1
I16T-gNNS-p124-r1,eating an insect,1,1,1,1,1
I16T-gNNS-p125-r1,The frog is capturing the bug.,1,1,1,1,1
I16T-gNNS-p127-r1,The frog is enjoying his meal.,0,1,1,1,1
I16T-gNNS-p128-r1,The frog is catching a fly.,1,1,1,1,1
I16T-gNNS-p133-r1,The frog is catching a fly.,1,1,1,1,1
I16T-gNNS-p135-r1,The frog is catching an insect,1,1,1,1,1
I16T-gNNS-p136-r1,The frog is catching a bug.,1,1,1,1,1
I16T-gNNS-p140-r1,The frog is trying to eat the insect. ,1,1,1,1,1
I16T-gNNS-p141-r1,The frog is eating the fly,1,1,1,1,1
