ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I23T-gNNS-p004-r1,The doctor is about to do an injection to a girl.,1,1,0,1,1
I23T-gNNS-p005-r1,The doctor is taking a shot for the girl.,0,1,1,0,0
I23T-gNNS-p006-r1,He is doing injection for a little girl that looks scared.,1,1,0,1,1
I23T-gNNS-p007-r1,The doctor is trying to calming the girl down then eject the medical. ,0,1,0,0,0
I23T-gNNS-p009-r1,The doctor is about to inject the needle into the girl's arm.,1,1,1,1,1
I23T-gNNS-p012-r1,the doctor is preparing to take a shot,0,1,1,0,0
I23T-gNNS-p013-r1,He is making injection for the girl,1,1,0,1,1
I23T-gNNS-p014-r1,The doctor is injecting for a girl.,1,1,0,1,1
I23T-gNNS-p017-r1,He is going to inject to a girl.,1,1,0,1,1
I23T-gNNS-p021-r1,the doctor is curing ,0,1,1,0,0
I23T-gNNS-p022-r1,The doctor is curing the girl.,0,1,1,0,0
I23T-gNNS-p023-r1,The doctor give the girl a shot.,1,0,0,1,1
I23T-gNNS-p026-r1,The doctor is trying to convince the kid to take the flu shot.,0,1,1,1,0
I23T-gNNS-p027-r1,the doctor is giving an injection to the girl,1,1,1,1,1
I23T-gNNS-p028-r1,A girl is afraid of shutting ,0,0,0,0,0
I23T-gNNS-p030-r1,The girl need to take injection. ,0,0,0,0,1
I23T-gNNS-p032-r1,The doctor is injecting for girl.,1,1,0,1,1
I23T-gNNS-p034-r1,A doctor is plunging for a girl,0,0,0,0,0
I23T-gNNS-p036-r1,The doctor is preparing to injection.,1,1,0,1,1
I23T-gNNS-p037-r1,The doctor is immuating for the girl. ,0,1,0,0,0
I23T-gNNS-p038-r1,The doctor is injecting for a girl.,1,1,0,1,1
I23T-gNNS-p039-r1,The doctor is injecting his patient.,1,1,1,1,1
I23T-gNNS-p040-r1,He is going to take an injection to a girl.,1,1,1,1,0
I23T-gNNS-p041-r1,The doctor is going to inject a serum to the girl's hand,1,1,1,1,1
I23T-gNNS-p042-r1,The doctor is trying to eject that girl.,0,1,1,0,0
I23T-gNNS-p043-r1,a girl is afraid of getting shot. ,0,0,1,0,1
I23T-gNNS-p044-r1,The doctor is treating the girl.,0,1,1,1,1
I23T-gNNS-p051-r1,the doctor is taking vaccine to the girl ,0,1,1,1,1
I23T-gNNS-p057-r1,The doctor is giving a shot for a girl. ,1,1,1,1,1
I23T-gNNS-p058-r1,The doctor is giving the girl an injection. ,1,1,1,1,1
I23T-gNNS-p065-r1,The doctor is working for a girl.,0,1,1,0,1
I23T-gNNS-p066-r1,The doctor is giving an inject.,1,1,0,1,1
I23T-gNNS-p069-r1,a doctor want to inject something into that girl ,1,0,1,1,1
I23T-gNNS-p070-r1,The doctor is about to inject the needle.,1,1,1,1,1
I23T-gNNS-p072-r1,The Doctor is holding the girl's arm and adjusting,0,1,1,0,1
I23T-gNNS-p074-r1,A doctor tries to help a red hair girl get better.,0,0,1,1,1
I23T-gNNS-p075-r1,The doctor is helping that girl become healthy. ,0,1,1,1,1
I23T-gNNS-p077-r1,The doctor is trying to give the little girl a shot. ,1,1,1,1,1
I23T-gNNS-p078-r1,The doctor is shouting a girl.,0,1,0,1,0
I23T-gNNS-p079-r1,The doctor is giving a shot to the girl ,1,1,1,1,1
I23T-gNNS-p081-r1,the doctor is injecting the vaccine to the girl,1,1,1,1,1
I23T-gNNS-p082-r1,the doctor is giving the shot to the girl.,1,1,1,1,1
I23T-gNNS-p083-r1,The doctor is put vaccine into the girl's body. ,0,0,0,1,1
I23T-gNNS-p086-r1,He is injecting some medicine to the little girl.,1,1,1,1,1
I23T-gNNS-p087-r1,he is holding a girl's arm,0,1,1,1,1
I23T-gNNS-p099-r1,Vaccine.,0,0,0,0,0
I23T-gNNS-p101-r1,He is curing the girl,0,1,1,1,0
I23T-gNNS-p104-r1,He is going to shoot the girl with some medicine.,1,1,1,1,1
I23T-gNNS-p105-r1,The doctor is taking a vaccine for the girl.,0,1,1,1,0
I23T-gNNS-p106-r1,The doctor is doing an immunization to the girl.,1,1,1,1,1
I23T-gNNS-p107-r1,The doctor is injecting a girl,1,1,1,1,1
I23T-gNNS-p108-r1,the doctor holding the girl's arm and,0,1,0,1,1
I23T-gNNS-p109-r1,The doctor is putting a needle into the girl's arm.,1,1,1,1,1
I23T-gNNS-p111-r1,The doctor is going to give the girl injection.,1,1,0,1,1
I23T-gNNS-p112-r1,The doctor is curing the girl.,0,1,1,0,0
I23T-gNNS-p114-r1,The doctor is going to inject to a girl.,1,1,1,1,1
I23T-gNNS-p116-r1,The girl illed,0,0,0,0,0
I23T-gNNS-p118-r1,The girl is getting injection.,0,0,0,1,1
I23T-gNNS-p119-r1,Doctor is toxic.,0,0,0,0,0
I23T-gNNS-p122-r1,The doctor is treating a threatened little girl. ,0,1,1,0,0
I23T-gNNS-p123-r1,The doctor is preparing to curve the girl.,0,1,0,0,0
I23T-gNNS-p124-r1,injecting ,0,1,0,0,1
I23T-gNNS-p125-r1,He is curing the little girl.,0,1,1,1,0
I23T-gNNS-p127-r1,The doctor is getting the girl a vaccine shot.,1,1,1,1,1
I23T-gNNS-p128-r1,The doctor is giving a shot to a girl. ,1,1,1,1,1
I23T-gNNS-p133-r1,The doctor is giving the girl a shot.,1,1,1,1,1
I23T-gNNS-p135-r1,The doctor is injecting the lady.,1,1,1,1,1
I23T-gNNS-p136-r1,The doctor is shooting medical into a girl's arm.,1,1,0,1,1
I23T-gNNS-p140-r1,The doctor is trying to insert medicine to the girl. ,1,1,0,1,1
I23T-gNNS-p141-r1,The doctor is injecting a girl. ,1,1,1,1,1
