ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I22T-gNNS-p004-r1,The woman is telling people what the weather and climate of an area are.,1,1,1,0,1
I22T-gNNS-p005-r1,The woman is reporting weather.,1,1,1,1,1
I22T-gNNS-p006-r1,She is reporting the weather.,1,1,1,1,1
I22T-gNNS-p007-r1,The woman is reporting the weather in the TV channel.,1,1,1,1,1
I22T-gNNS-p009-r1,The woman is explaining how the weather looks like.,1,1,0,0,1
I22T-gNNS-p012-r1,the woman is analyzing the weather,0,1,1,0,1
I22T-gNNS-p013-r1,The women is reporting the weather,1,0,0,0,1
I22T-gNNS-p014-r1,The woman is making a weather report.,1,1,1,1,1
I22T-gNNS-p017-r1,She is standing to broadcast the weather. ,1,1,1,1,1
I22T-gNNS-p021-r1,the woman is hosting a tv show,0,1,1,1,1
I22T-gNNS-p022-r1,The woman is hosting the program.,0,1,1,0,1
I22T-gNNS-p023-r1,The woman reports today's weather.,1,0,1,1,1
I22T-gNNS-p026-r1,The woman is broadcasting the weather condition.,1,1,1,1,1
I22T-gNNS-p027-r1,she's forecasting the weather,1,1,1,1,1
I22T-gNNS-p028-r1,A woman is telling us the weather ,1,0,1,0,1
I22T-gNNS-p030-r1,The woman is reporting the weather.,1,1,1,1,1
I22T-gNNS-p032-r1,The woman is reporting the weather.,1,1,1,1,1
I22T-gNNS-p034-r1,A woman is doing a weather reporting,1,0,0,1,1
I22T-gNNS-p036-r1,The woman is talking about the weather.,0,1,1,0,1
I22T-gNNS-p037-r1,The woman is explaining the weather of prediction.,0,1,0,0,1
I22T-gNNS-p038-r1,The women points out that country will have cloud.,0,0,0,0,0
I22T-gNNS-p039-r1,The woman is predicting the weather.,1,1,1,0,1
I22T-gNNS-p040-r1,She is describing a local weather.,1,1,0,0,1
I22T-gNNS-p041-r1,The woman is presenting the weather forecast,1,1,1,1,1
I22T-gNNS-p042-r1,She is introducing the wether.,1,1,0,0,1
I22T-gNNS-p043-r1,a weather host is reporting today's weather.,1,0,1,1,1
I22T-gNNS-p044-r1,The woman is reporting the weather.,1,1,1,1,1
I22T-gNNS-p051-r1,the woman is reporting weather,1,1,1,1,1
I22T-gNNS-p057-r1,The woman is talking about the weather on the screen. ,1,1,1,1,1
I22T-gNNS-p058-r1,She is talking about the weather. ,0,1,1,0,1
I22T-gNNS-p065-r1,A woman is board casting weather.,1,0,0,0,0
I22T-gNNS-p066-r1,The woman is shooting a program.,0,1,1,0,1
I22T-gNNS-p069-r1,a host is showing the weather forecast ,1,0,1,1,1
I22T-gNNS-p070-r1,The woman is broadcasting weather.,1,1,1,1,1
I22T-gNNS-p072-r1,The woman is reporting the weather in tomorrow,1,1,0,1,1
I22T-gNNS-p074-r1,A lady with red hair talks about the weather in difference areas have.,0,0,0,0,1
I22T-gNNS-p075-r1,The woman is showing the weather in that place on the map.,1,1,1,1,1
I22T-gNNS-p077-r1,The woman is showing forecast for the weather. ,1,1,0,1,1
I22T-gNNS-p078-r1,The woman is reporting the wether,1,1,0,1,1
I22T-gNNS-p079-r1,The woman is broadcasting ,0,1,1,0,1
I22T-gNNS-p081-r1,the woman is doing a weather reporting,1,1,0,1,1
I22T-gNNS-p082-r1,The woman is introducing the weather.,1,1,1,1,1
I22T-gNNS-p083-r1,The woman is presenting the broadcasting. ,0,1,1,0,1
I22T-gNNS-p086-r1,She is showing the weather condition to others.,1,1,1,0,1
I22T-gNNS-p087-r1,she is forecasting the weather,1,1,1,1,1
I22T-gNNS-p099-r1,She is introducing weather.,1,1,1,1,1
I22T-gNNS-p101-r1,She is talking about the weather.,0,1,1,0,1
I22T-gNNS-p104-r1,She is telling the weather in the future.,1,1,1,0,1
I22T-gNNS-p105-r1,The woman is talking about whether in different area.,0,1,0,0,1
I22T-gNNS-p106-r1,The woman is having a weather reporting.,1,1,0,1,1
I22T-gNNS-p107-r1,The young beautiful woman is broadcasting wether forecast.,1,0,0,1,1
I22T-gNNS-p108-r1,the woman is reporting the weather,1,1,1,1,1
I22T-gNNS-p109-r1,The woman is reporting the weather.,1,1,1,1,1
I22T-gNNS-p111-r1,The woman is casting the weather report.,1,1,0,1,1
I22T-gNNS-p112-r1,The woman is reporting the weather.,1,1,1,1,1
I22T-gNNS-p114-r1,The woman is reporting climates.,0,1,1,1,1
I22T-gNNS-p116-r1,The woman is weather forecast,1,1,0,1,1
I22T-gNNS-p118-r1,A hostess is doing weather prediction.,1,0,1,1,1
I22T-gNNS-p119-r1,The woman is talking.,0,1,1,1,1
I22T-gNNS-p122-r1,The woman is pointing at a weather board cast table. ,1,1,0,1,0
I22T-gNNS-p123-r1,The woman is reporting the weather forecast.,1,1,1,1,1
I22T-gNNS-p124-r1,reporting weather,1,1,1,1,1
I22T-gNNS-p125-r1,She is broadcasting the weather.,1,1,1,1,1
I22T-gNNS-p127-r1,The woman is reporting the weather.,1,1,1,1,1
I22T-gNNS-p128-r1,The woman is forecasting.,0,1,1,1,1
I22T-gNNS-p133-r1,The woman is reporting the weather.,1,1,1,1,1
I22T-gNNS-p135-r1,She is discussing about weather.,0,1,0,0,1
I22T-gNNS-p136-r1,The woman is board-casting news about weather.,1,1,0,1,1
I22T-gNNS-p140-r1,The woman is introducing the weather. ,1,1,1,1,1
I22T-gNNS-p141-r1,The woman is telling how's the weather.,1,1,0,0,1
