ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I15T-gNSF-p142-r1,The man is planting a tree.,1,1,1,1,1
I15T-gNSF-p142-r2,The man is planting a sapling.,1,1,1,1,1
I15T-gNSF-p145-r1,He is planting a tree. ,1,1,1,1,1
I15T-gNSF-p145-r2,The man is landscaping. ,0,1,1,0,1
I15T-gNSF-p146-r1,The man is planting a tree.,1,1,1,1,1
I15T-gNSF-p146-r2,The man is holding a tree.,0,1,1,1,1
I15T-gNSF-p147-r1,The man is planting a tree. ,1,1,1,1,1
I15T-gNSF-p147-r2,The man dug a hole and is now planting a tree. ,1,1,1,1,1
I15T-gNSF-p148-r1,The man is planting a tree.,1,1,1,1,1
I15T-gNSF-p148-r2,He is gardening.,0,1,1,1,1
I15T-gNSF-p149-r1,The man is gleefully preparing to plant a fairly unhealthy looking sapling into a hole he has dug.,1,1,1,1,1
I15T-gNSF-p149-r2,The man is planting a tree. ,1,1,1,1,1
I15T-gNSF-p150-r1,The man is planting a tree. ,1,1,1,1,1
I15T-gNSF-p150-r2,The man is moving a tree. ,0,1,1,1,1
I15T-gNSC-p152-r1,The man appears to be ready to place a tree in a hole in the ground,1,1,1,1,1
I15T-gNSC-p152-r2,The man has just finished digging a hole in which he is ready to place the sapling he is holding,1,1,1,1,1
I15T-gNSC-p159-r1,The man is planting a tree.,1,1,1,1,1
I15T-gNSC-p159-r2,The man is planting a tree is the ground.,1,1,0,1,1
I15T-gNSC-p163-r1,Digging up a tree,1,1,1,1,1
I15T-gNSC-p163-r2,Planting a tree,1,1,1,1,1
I15T-gNSC-p168-r1,The man is planting a sapling.,1,1,1,1,1
I15T-gNSC-p168-r2,The man is digging up the tree.,0,1,1,1,1
I15T-gNSC-p169-r1,the man is planting a tree,1,1,1,1,1
I15T-gNSC-p169-r2,the many is holding a tree,0,0,0,0,0
I15T-gNSC-p170-r1,The man is planting a sapling,1,1,1,1,1
I15T-gNSC-p170-r2,The man is holding a sapling,0,1,1,1,1
I15T-gNSC-p172-r1,dig,0,0,0,1,1
I15T-gNSC-p172-r2,hole,0,0,0,0,0
I15T-gNSC-p174-r1,He is putting the plant on the hole. ,1,1,1,1,1
I15T-gNSC-p174-r2,He is putting the plant on the hole. ,1,1,1,1,1
I15T-gNSC-p175-r1,The man is planting a tree.,1,1,1,1,1
I15T-gNSC-p175-r2,The man dug a hole in which to plant a tree.,1,0,1,1,1
I15T-gNSC-p176-r1,Planting a tree,1,1,1,1,1
I15T-gNSC-p176-r2,Ina whole,0,0,0,0,0
I15T-gNSC-p177-r1,He is planting a tree.,1,1,1,1,1
I15T-gNSC-p177-r2,The man is gardening.,0,1,1,1,1
I15T-gNSC-p181-r1,masturbating a tree ,0,1,1,0,0
I15T-gNSC-p181-r2,digging a shallow grave to lay his hopes and dreams in.,0,1,1,1,0
I15T-gNSC-p187-r1,He's planting a tree.,1,1,1,1,1
I15T-gNSC-p187-r2,He's planting a sapling.,1,1,1,1,1
I15T-gNSC-p190-r1,The man is planting a tree.,1,1,1,1,1
I15T-gNSC-p190-r2,He is planting a young tree.,1,1,1,1,1
I15T-gNSC-p192-r1,The man is planting a tree.,1,1,1,1,1
I15T-gNSC-p192-r2,The man is transplanting a tree.,1,1,1,1,1
I15T-gNSC-p199-r1,This man is patiently planting a tree.,1,0,1,1,1
I15T-gNSC-p199-r2,This man is digging a hole,0,0,1,1,1
I15T-gNSC-p202-r1,The man is planting a tree.,1,1,1,1,1
I15T-gNSC-p202-r2,He's using a shovel.,0,1,1,1,1
I15T-gNSC-p209-r1,PLANTING A TREE ON ARBOR DAY,1,1,1,1,0
I15T-gNSC-p209-r2,LANDSCAPING,0,1,1,0,1
I15T-gNSC-p211-r1,This man is planting the first of many baby trees to his new lot.,1,0,1,1,0
I15T-gNSC-p211-r2,This man is removing the new tree he recently planted in his back yard.,1,0,1,1,0
I15T-gNSC-p212-r1,He's planting a tree. ,1,1,1,1,1
I15T-gNSC-p212-r2,He's gardening. ,0,1,1,0,1
I15T-gNSC-p215-r1,The man is planting a tree.,1,1,1,1,1
I15T-gNSC-p215-r2,He is exhibiting his love for nature by planting a tree.,1,1,1,1,1
I15T-gNSC-p216-r1,he is planting a tree,1,1,1,1,1
I15T-gNSC-p216-r2,he has dug a hole to plant a tree,1,0,1,1,1
I15T-gNSC-p217-r1,The man is planting a tree.,1,1,1,1,1
I15T-gNSC-p217-r2,The man is gardening. ,0,1,1,1,1
I15T-gNSC-p220-r1,The man is planting a tree.,1,1,1,1,1
I15T-gNSC-p220-r2,The man is digging a hole.,0,1,1,1,1
I15T-gNSC-p222-r1,Planting a tree,1,1,1,1,1
I15T-gNSC-p222-r2,planting a tree,1,1,1,1,1
I15T-gNSC-p224-r1,The man is planting a tree.,1,1,1,1,1
I15T-gNSC-p224-r2,He is putting the tree into the hole in the ground.,1,1,1,1,1
I15T-gNSC-p226-r1,The man is covering his crime by planting a tree.,1,1,1,0,0
I15T-gNSC-p226-r2,The man has marked where he buried his treasure.,0,1,1,1,0
I15T-gNSC-p230-r1,The man is planting a tree.,1,1,1,1,1
I15T-gNSC-p230-r2,The man is doing some landscaping.,0,1,1,0,1
I15T-gNSC-p231-r1,The man is planting a tree. ,1,1,1,1,1
I15T-gNSC-p231-r2,The man is gardening. ,0,1,1,1,1
I15T-gNSC-p235-r1,The man is planting a tree.,1,1,1,1,1
I15T-gNSC-p235-r2,He has dug a whole for a tree.,1,0,0,1,1
I15T-gNSC-p236-r1,The man is gardening. ,0,1,1,1,1
