Source,Response,A1,A2
I01T_Verif,The boy is dancing to the music.,1,1
I01T_Verif,The boy enjoys the music playing.,1,1
I01T_Verif,The boy is dancing!,1,1
I01T_Verif,The boy is really enjoying the party!,0,0
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,He is dancing to music.,1,1
I01T_Verif,He is dancing.,1,1
I01T_Verif,The boy is dancing to the music.,1,1
I01T_Verif,Dancing to music  ,1,1
I01T_Verif,Fcx,0,0
I01T_Verif,The boy is dancing. ,1,1
I01T_Verif,The boy is listening to music. ,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The happy boy is smiling as he dances.,1,1
I01T_Verif,The boy is dancing,1,1
I01T_Verif,This boy is dancing vigorously. ,1,1
I01T_Verif,Dancing to music,1,1
I01T_Verif,The boy is dancing,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is listening to his favorite song.,0,0
I01T_Verif,He is dancing ,1,1
I01T_Verif,He is listening to music,1,1
I01T_Verif,The boy is listening to music.,1,1
I01T_Verif,The boy is dancing to music,1,1
I01T_Verif,dancing,1,1
I01T_Verif,He is doing a Happy Dance.,1,1
I01T_Verif,Clebrating a great report card.,0,0
I01T_Verif,This boy is dancing,1,1
I01T_Verif,the boy is dancing.,1,1
I01T_Verif,The boy is having a good time.,1,1
I01T_Verif,He is dancing to the music,1,1
I01T_Verif,He is dancing to the music,1,1
I01T_Verif,dancing,1,1
I01T_Verif,grooving to music,1,1
I01T_Verif,dancing,1,1
I01T_Verif,how the hell should I know,0,0
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is listening to music and dancing.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,He is enjoying his music.,1,1
I01T_Verif,The boy is dancing to music.,1,1
I01T_Verif,He is dancing to music. ,1,1
I01T_Verif,Having fun,1,1
I01T_Verif,The boy is dancing,1,1
I01T_Verif,The boy is dancing. ,1,1
I01T_Verif,He is a dancing machine. ,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,He's dancing to music.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,A child is having fun.,1,1
I01T_Verif,The boy is dancing,1,1
I01T_Verif,The boy is jiving,1,1
I01T_Verif,Dancing to music. ,1,1
I01T_Verif,Exercising to music. ,0,0
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is having fun.,1,1
I01T_Verif,The boy is dancing,1,1
I01T_Verif,He is dancing to music.,1,1
I01T_Verif,He enjoys dancing to music.,1,1
I01T_Verif,Dancing,1,1
I01T_Verif,The boy is dancing,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is celebrating.,0,0
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The kid is grooving.,1,1
I01T_Verif,dancing,1,1
I01T_Verif,he is dancing to music,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,He is dancing.,1,1
I01T_Verif,The boy is dancing a jig,0,0
I01T_Verif,The boy is enjoying himself.,1,1
I01T_Verif,He's rocking out.   ,1,1
I01T_Verif,He's grooving. ,1,1
I01T_Verif,This boy is enjoying the music.,1,1
I01T_Verif,DANCING,1,1
I01T_Verif,GETTING HIS GROOVE ON,1,1
I01T_Verif,This boy appears to be dancing.,1,1
I01T_Verif,This man appears to be dancing because he is happy.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is celebrating,0,0
I01T_Verif,The boy is dancing happily.,1,1
I01T_Verif,The boy is listening to music while happily dancing.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is dancing to music.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,He is dancing.,1,1
I01T_Verif,He's dancing.,1,1
I01T_Verif,The boy is getting down.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,He is listening to music.,1,1
I01T_Verif,dancing,1,1
I01T_Verif,dancing  ,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,He is dancing to music.,1,1
I01T_Verif,Danceing,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The music is enticing the boy to dance.,1,1
I01T_Verif,The boy is dancing to the music. ,1,1
I01T_Verif,The boy is dancing to the rythm. ,1,1
I01T_Verif,He's doing a happy dance.,1,1
I01T_Verif,He's enjoying the song.,1,1
I01T_Verif,have fun,1,1
I01T_Verif,do dance  ,1,1
I01T_Verif,The lad is dancing.,1,1
I01T_Verif,The young man is joyous.,1,1
I01T_Verif,The boy is dancing,1,1
I01T_Verif,The boy is dancing to music,1,1
I01T_Verif,the boy is dancing,1,1
I01T_Verif,the boy likes music,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,He is dancing,1,1
I01T_Verif,Dancing,1,1
I01T_Verif,Enjoying music,1,1
I01T_Verif,The boy is dancing to music.,1,1
I01T_Verif,The boy is having fun.,1,1
I01T_Verif,He is having a good time ,1,1
I01T_Verif,The boy appears to be dancing,1,1
I01T_Verif,The boy appears to be moving his body in time to music,1,1
I01T_Verif,The boy is dancing with the music.,1,1
I01T_Verif,The boy is dancing by following the music.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is dancing to music.,1,1
I01T_Verif,the boy is dancing,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is dancing,1,1
I01T_Verif,The boy is dancing with music,1,1
I01T_Verif,The boy is dancing with music,1,1
I01T_Verif,A boy is dancing with music.,1,1
I01T_Verif,Dancing with music,1,1
I01T_Verif,This boy is dancing with music,1,1
I01T_Verif,A boy is dancing.,1,1
I01T_Verif,He is dancing.,1,1
I01T_Verif,The boy is dancing with the music.,1,1
I01T_Verif,The man is dancing with music.,1,1
I01T_Verif,The boy is dancing,1,1
I01T_Verif,The man is dancing with music,1,1
I01T_Verif,The boy is dancing accompanying with music.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is dancing with the music.,1,1
I01T_Verif,The boy is dancing,1,1
I01T_Verif,The boy is dancing with music.,1,1
I01T_Verif,He is dancing.,1,1
I01T_Verif,A boy is dancing with music.,1,1
I01T_Verif,He is dancing.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,He is dancing,1,1
I01T_Verif,The boy is dancing with the music,1,1
I01T_Verif,The boy is dancing along the music.,1,1
I01T_Verif,A young man is dancing with the music on.,1,1
I01T_Verif,The boy is dancing,1,1
I01T_Verif,the boy is dancing.,1,1
I01T_Verif,He is dancing.,1,1
I01T_Verif,The boy is dancing to music.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is dancing,1,1
I01T_Verif,The boy is dancing with the music.,1,1
I01T_Verif,The boy is dancing,1,1
I01T_Verif,A young boy is dancing along with music.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,this boy is dancing ,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is dancing,1,1
I01T_Verif,The boy is dancing with the music.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The smiling boy is dancing with music. ,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,the boy dances with music on.,1,1
I01T_Verif,He is dancing.,1,1
I01T_Verif,He is dancing.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,A boy is dancing along with music ,1,1
I01T_Verif,The boy is dancing,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,He's dancing to music.,1,1
I01T_Verif,The boy is dancing to music.,1,1
I01T_Verif,The young man has become filled with the joy of music and he flails to its rhythm. ,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,He is having a seizure.,0,0
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,He is dancing to the music.,1,1
I01T_Verif,He is dancing.,1,1
I01T_Verif,He is having a great time listening to music.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,He is moving to the music.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is one with the music.,1,1
I01T_Verif,This boy is dancing.  ,1,1
I01T_Verif,He is enjoying music. ,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is partying.,0,0
I01T_Verif,The young man is dancing.,1,1
I01T_Verif,He is dancing to music.,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is dancing to music. ,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,The boy is grooving to the music. ,1,1
I01T_Verif,He is dancing.,1,1
I01T_Verif,The boy is getting down.,1,1
I01T_Verif,The boy is dancing. ,1,1
I01T_Verif,The boy is totally jamming out. ,1,1
I01T_Verif,The boy is dancing to music.,1,1
I01T_Verif,A boy is moving to the beat of music.,1,1
I01T_Verif,The boy is dancing to music.,1,1
I01T_Verif,He is dancing. ,1,1
I01T_Verif,The boy is dancing.,1,1
I01T_Verif,He is dancing to music.,1,1
I02T_Verif,The boy is eating pizza.,1,1
I02T_Verif,The boy is getting ready to bite into the pizza.,1,1
I02T_Verif,The boy looks happy to have that slice of pie!,1,1
I02T_Verif,The boy is eating pizza.,1,1
I02T_Verif,He is about to eat a slice of pizza,1,1
I02T_Verif,"Eating pizza, yum.",1,1
I02T_Verif,The boy is about to eat a piece of pizza.,1,1
I02T_Verif,Hoj,0,0
I02T_Verif,Gub  ,0,0
I02T_Verif,The boy is eating pizza.,1,1
I02T_Verif,The boy is ready to gobble the pizza. ,1,1
I02T_Verif,He is eating pizza.,1,1
I02T_Verif,The not is happy to eat pizza.,0,0
I02T_Verif,The boy is eating pizza. ,1,1
I02T_Verif,The boy is about to take a bite from a slice of plain pizza. ,0,0
I02T_Verif,Eating pizza,1,1
I02T_Verif,The boy is eating a slice pizza.,1,1
I02T_Verif,The boy is eating.,1,1
I02T_Verif,Eating pizza makes the boy happy.,1,1
I02T_Verif,The boy is about to eat a slice of pizza,1,1
I02T_Verif,He is enjoying a piece of pizzA,1,1
I02T_Verif,This boy is eating a piece of pizza.,1,1
I02T_Verif,The kid is eating a slice of meatball pizza.,0,0
I02T_Verif,eating pizza,1,1
I02T_Verif,He is eating a slice of pizza.,1,1
I02T_Verif,This boy loves pizza.,1,1
I02T_Verif,Do you think he like's Pizza?,0,0
I02T_Verif,He may get fat eating Pizza,0,0
I02T_Verif,The boy is eating pizza.,1,1
I02T_Verif,This boy really likes pizza,1,1
I02T_Verif,He is eating pizza,1,1
I02T_Verif,He is eating a slice of pizza,1,1
I02T_Verif,ready to eat pizza,1,1
I02T_Verif,tasting pizza,1,1
I02T_Verif,eatting,1,1
I02T_Verif,see my last statement,0,0
I02T_Verif,The boy is eating pizza.,1,1
I02T_Verif,The boy is eating pizza.,1,1
I02T_Verif,The boy likes pizza.,1,1
I02T_Verif,He is eating pizza.,1,1
I02T_Verif,The boy is about to eat a piece of pizza.,1,1
I02T_Verif,The boy is eating pizza. ,1,1
I02T_Verif,The boy is about to eat a slice of pizza. ,1,1
I02T_Verif,The boy is about to eat a pizza ,1,1
I02T_Verif,The boy is about to enjoy some pizza,1,1
I02T_Verif,He is eating pizza. ,1,1
I02T_Verif,The boy enjoys pizza. ,1,1
I02T_Verif,The little boy is eating pizza. ,1,1
I02T_Verif,He is eating food.,1,1
I02T_Verif,The kid is eating pizza.,1,1
