Source,Response,A1,A2
I01T_Answer,The boy is really enjoying the party!,1,0
I01T_Answer,Clebrating a great report card.,1,0
I01T_Answer,The boy is having a good time.,1,0
I01T_Answer,He is enjoying his music.,1,0
I01T_Answer,Having fun,1,0
I01T_Answer,He is a dancing machine. ,1,0
I01T_Answer,The boy is having fun.,1,0
I01T_Answer,The boy is celebrating.,1,0
I01T_Answer,The boy is enjoying himself.,1,0
I01T_Answer,The boy is celebrating,1,0
I01T_Answer,He's enjoying the song.,1,0
I01T_Answer,the boy likes music,1,0
I01T_Answer,Enjoying music,1,0
I01T_Answer,The boy is having fun.,1,0
I01T_Answer,He is having a good time ,1,0
I01T_Answer,A boy is dancing with music.,0,1
I01T_Answer,A boy is dancing with music.,0,1
I01T_Answer,the boy dances with music on.,0,1
I01U_Answer,The boy likes music.,1,0
I01U_Answer,The boy is being attacked by music notes.,1,0
I01U_Answer,A boy is enjoying music.,1,0
I01U_Answer,music playing,0,1
I01U_Answer,Boy dancing ,0,1
I01U_Answer,The teen is enjoying music.,1,0
I01U_Answer,This guy is really feeling the music.,1,0
I01U_Answer,The boy is enjoying music and is trying to keep beat to the music.,1,0
I02T_Answer,He is about to eat a slice of pizza,1,0
I02T_Answer,The boy is about to eat a piece of pizza.,1,0
I02T_Answer,The boy is ready to gobble the pizza. ,1,0
I02T_Answer,The boy is about to take a bite from a slice of plain pizza. ,1,0
I02T_Answer,He is enjoying a piece of pizzA,1,0
I02T_Answer,The boy is about to eat a piece of pizza.,1,0
I02T_Answer,The boy is about to eat a pizza ,1,0
I02T_Answer,The boy is about to enjoy some pizza,1,0
I02T_Answer,The boy is looking forward to enjoying pizza,1,0
I02T_Answer,He is enjoying some pizza.,1,0
I02T_Answer,The boy is enjoying pizza.,1,0
I02T_Answer,The child is about to eat pizza.,1,0
I02T_Answer,Enjoying it,1,0
I02T_Answer,The boy is ready to take a bite out of a piece of pizza.,1,0
I02T_Answer,The boy is about to eat a pizza. ,1,0
I02T_Answer,The boy is about to eat a pizza. ,1,0
I02T_Answer,The boy is going to eat a slice of pizza.,1,0
I02T_Answer,Enjoying pizza,1,0
I02T_Answer,The boy appears to be getting ready to bite in to a slice of pizza,1,0
I02T_Answer,The boy is about to eat a pizza.,1,0
I02T_Answer,This boy is preparing to eat the delicious pizza.,1,0
I02T_Answer,He is about to take a bite of pizza.,1,0
I02T_Answer,He is about to chow down on some pizza.,1,0
I02T_Answer,The boy is about to eat a pizza.,1,0
I02U_Answer,A lad is ready to take a bite of a slice of pizza.,1,0
I02U_Answer,The Boy is about to partake of a slice of pizza.,1,0
I02U_Answer,That boy is about to eat the pizza.,1,0
I02U_Answer,This boy is about to eat a slice of pizza.,1,0
I02U_Answer,A boy is about to bite a piece of pizza.,1,0
I02U_Answer,A child is about to eat a piece of pizza.,1,0
I02U_Answer,The freckled boy is excited to taste this slice of pizza.,1,0
I02U_Answer,A boy is about to enjoy eating a slice of pizza.,1,0
I02U_Answer,The child is going to bite the pizza.,1,0
I02U_Answer,A slice of pizza is about to be eaten by a little boy.,1,0
I02U_Answer,A boy is starting to eat s slice of pizza ,1,0
I02U_Answer,A boy is about to bite into a slice of pizza.,1,0
I02U_Answer,Pizza is what the child is eating,1,0
I02U_Answer,The happy boy is going to take a bite of pizza.,1,0
I02U_Answer,A slice of pizza is going to be a meal for a boy.,1,0
I02U_Answer,The child is about to eat a piece of pizza,1,0
I02U_Answer,A slice of pizza is about to have a bite taken by a boy.,1,0
I02U_Answer,The boy is about to take a big bite out of the pizza,1,0
I02U_Answer,A young boy is about to bite into a pizza.,1,0
I02U_Answer,A kid is just about to eat some pizza.,1,0
I02U_Answer,A child is about to eat a piece of pizza,1,0
I02U_Answer,A child is about to enjoy a slice of pizza ,1,0
I02U_Answer,A child is happy about eating his favorite food. ,1,0
I02U_Answer,This little kid is enjoying a pizza.,1,0
I02U_Answer,This little boy is about to enjoy a slice of pizza.,1,0
I02U_Answer,The boy is about to eat a piece of pizza.,1,0
I02U_Answer,A boy is about to eat pizza.,1,0
I02U_Answer,Pizza is making this young man happy. ,1,0
I02U_Answer,A body eats a slice of pizza. ,1,0
I02U_Answer,The boy is going to eat a piece of pizza.,1,0
I02U_Answer,A boy is going to eat a big pizza. ,1,0
I02U_Answer,The boy is hungry and eat a piece of pizza.,1,0
I02U_Answer,The boy is excited about the pizza he is about to eat.,1,0
I02U_Answer,The boy is about to bite the pizza.,1,0
I02U_Answer,The slice of pizza is about to enter the boy's mouth.,1,0
I03T_Answer,The woman is accepting the package delivery.,1,0
I03T_Answer,The woman is taking a delivery.,1,0
I03T_Answer,This man is delivering a package.,0,1
I03T_Answer,The man is flirting with the woman.,1,0
I03T_Answer,The man delivered one package to one female staff. ,1,0
I03T_Answer,A man is passing a box to a young lady.,0,1
I03T_Answer,The man give a gift to female ,1,0
I03T_Answer,The man is looking the young lady.,1,0
I03U_Answer,The boy gives the package to the girl.,0,1
I03U_Answer,The girl receives the package from the guy.,0,1
I03U_Answer,The woman receives a package.,0,1
I03U_Answer,The delivery man has arrived.,0,1
I03U_Answer,A woman received a package from the delivery boy.,0,1
I03U_Answer,The delivery man gives a package to the receptionist. ,0,1
I03U_Answer,A woman receives a package.,0,1
I03U_Answer,A man delivers a package.,0,1
I03U_Answer,The man gives the woman a box.,0,1
I03U_Answer,The woman receives a box from the man.,0,1
I03U_Answer,A woman accepts a delivery.,0,1
I03U_Answer,The delievery man hands the receptionist a package.,0,1
I03U_Answer,the woman gets the package from the deliveryman,0,1
I03U_Answer,The delivery man gives the package to the woman.,0,1
I03U_Answer,A woman receives a package ,0,1
I03U_Answer,The man gives a package to the woman,0,1
I03U_Answer,The office has received a delivery,0,1
I03U_Answer,A woman receives a package.,0,1
I03U_Answer,A package is delivered.,0,1
I03U_Answer,Someone sent a box to the office.,0,1
I03U_Answer,This guy gaveling a gifted to a woman ,0,1
I03U_Answer,This guy given to a woman ,0,1
I03U_Answer,THE DELIVERY GUY DROPS OFF A PACKAGE.,0,1
I03U_Answer,THE LADY RECEIVES A PACKAGE.,0,1
I03U_Answer,The delivery man hands her the package.,0,1
I03U_Answer,The delivery service drops off a package to its destination.,0,1
I03U_Answer,The receptionist accepts the delivery.,0,1
I03U_Answer,The delivery person hands the box to the woman.,0,1
I03U_Answer,The office worker gave the courier a package to deliver. ,0,1
I03U_Answer,Receptionist receiving a package.,1,0
I03U_Answer,A woman receiving a package.,1,0
I03U_Answer,A delivery man gives a woman a package. ,0,1
I03U_Answer,A woman at a desk has just given a man a package. ,0,1
I03U_Answer,The boy gives the girl a gift for marry proposal.,0,1
I03U_Answer,The girl  was received the grift ,0,1
I03U_Answer,A woman just received a mail box from a man.,0,1
I03U_Answer,The deliver gives a box to a woman.,0,1
I03U_Answer,The man give the girl a baggage. ,0,1
I03U_Answer,The lady is revive package,0,1
I03U_Answer,the girl just got a package from the mailman,0,1
I03U_Answer,The man give the woman package. ,0,1
I03U_Answer,The man gives the bag to the girl. ,0,1
I03U_Answer,The man delivers a parcel.,0,1
