Source,Response,A1,A2
I29T_Answer,the woman is hugging her dog,1,1
I29T_Answer,the woman is holding her dog,1,1
I29T_Answer,the girl hugs a dog,0,0
I29T_Answer,the girl squeezes the dog in her arms,0,0
I29T_Answer,the woman is hugging her dog with delight,1,1
I29T_Answer,a dog,0,0
I29T_Answer,loving her furby,1,1
I29T_Answer,strangling a small animal,1,1
I29T_Answer,the woman is hugging the dog,1,1
I29T_Answer,she's giving the dog a hug,1,1
I29T_Answer,cuddling her cat,1,1
I29T_Answer,smiling while holding her cat,1,1
I29T_Answer,holding a dog,1,1
I29T_Answer,smiling while holding a dog,1,1
I29T_Answer,the woman is holding a puppy,1,1
I29T_Answer,she's holding a puppy and looks happy,1,1
I29T_Answer,the woman is enjoying the company of her dog,1,1
I29T_Answer,the woman is loving her dog,1,1
I29T_Answer,the woman is hugging a dog,1,1
I29T_Answer,the woman is snuggling with her puppy,1,1
I29T_Answer,gossiping about the dog,1,1
I29T_Answer,hugging her dog,1,1
I29T_Answer,holding her dog,1,1
I29T_Answer,enjoying the companionship of her 4 legged friend,1,1
I29T_Answer,the woman is holding some unidentifiable furry beast,1,1
I29T_Answer,the woman is holding what appears to be a miniature lion,1,1
I29T_Answer,she is cuddling her dog,1,1
I29T_Answer,she is happy with the dog,0,0
I29T_Answer,the woman is showing her dog love by hugging it,1,1
I29T_Answer,the woman is holding a dog,1,1
I29T_Answer,she is hugging her pet dog,1,1
I29T_Answer,the woman is cuddling the dog,1,1
I29T_Answer,holding dog,1,1
I29T_Answer,she is laughing,1,1
I29T_Answer,she is hugging her dog,1,1
I29T_Answer,the dog is enjoying being held by the woman,0,0
I29T_Answer,the woman is giving love to her dog,1,1
I29T_Answer,the woman is holding her pet,1,1
I29T_Answer,the woman is squeezing,1,1
I29T_Answer,the woman is standing,1,1
I29T_Answer,she is enjoying the dog,1,1
I29T_Answer,she is conveying pleasure,1,1
I29T_Answer,the woman is talking to her dog,1,1
I29T_Answer,hugging a dog,1,1
I29T_Answer,getting hair all over her dress,1,1
I29T_Answer,the woman is petting her dog,1,1
I29T_Answer,cindy loves her new pet,0,0
I29T_Answer,a new puppy is always so cute,0,0
I29T_Answer,the woman is cuddling a puppy with joy,1,1
I29T_Answer,the lady is hugging her dog,0,0
I29T_Answer,the lady is snuggling her dog,0,0
I29T_Answer,she is holding a doggy,1,1
I29T_Answer,she's thinking about the last time she did it doggy style,1,1
I29T_Answer,giving her dog some loves,1,1
I29T_Answer,msa,0,0
I29T_Answer,asd,0,0
I29T_Answer,she is hugging a dog,1,1
I29T_Answer,she is hugging a dog cause she is single and probably allergic to cats,1,1
I29T_Answer,the girl is hugging the dog,0,0
I29T_Answer,the dog loves the woman,0,0
I29T_Answer,she is saving money by performing the euthanasia herself,1,1
I29T_Answer,the woman is happy,0,0
I29T_Answer,holding cat,1,1
I29T_Answer,laughing,1,1
I29T_Answer,laughing at her dog,1,1
I29T_Answer,"i love hugs, ruff, ruff",0,0
I29T_Answer,boy you feel furry,0,0
I29T_Answer,the woman is playing with her dog,1,1
I29T_Answer,the woman is happy holding her pet,1,1
I29T_Answer,the woman is thrilled to be with her pet,0,0
I29T_Answer,"after princess ate her prize orchid, sally decided to break its neck",0,0
I29T_Answer,a woman hugs a dog,0,0
I29T_Answer,smiling,1,1
I29T_Answer,she is holding her dog,1,1
I29T_Answer,the women is holding the little dog,0,0
I29T_Answer,the women in the blue dress is cuddling with the puppy,0,0
I29T_Answer,woman is cuddling her puppy,0,0
I29T_Answer,woman is happy she has her puppy to love,0,0
I29T_Answer,the woman is cuddling with her pet,1,1
I29T_Answer,she is squeezing her pup in love,1,1
I29T_Answer,celebrating with her pet,1,1
I29T_Answer,she is hugging the doggy,1,1
I29T_Answer,loving her pet,1,1
I29T_Answer,hugging the dog,1,1
I29T_Answer,showing love,1,1
I29T_Answer,the woman is happy that she has a dog to hug,1,1
I29T_Answer,petting dog,1,1
I29T_Answer,hugging new dog,1,1
I29T_Answer,hugging the cat,1,1
I29T_Answer,loving life,1,1
I29T_Answer,embracing the dog,1,1
I29T_Answer,the woman is cuddling her dog after coming home,1,1
I29T_Answer,the woman is showing joy over her pet,1,1
I29T_Answer,the woman is hugging a cat,1,1
I29T_Answer,the woman is loving on her cat,1,1
I29T_Answer,the woman is hugging the puppy,1,1
I29T_Answer,she is showing her love for the pet,1,1
I29T_Answer,the woman is hugging a puppy,1,1
I29T_Answer,hugging her pet dog,1,1
I29T_Answer,the woman is playing with her pet,1,1
I29T_Answer,the woman is holding a dog in her arms with a big smile,1,1
I29T_Answer,the woman is babysitting the dog,1,1
I29T_Answer,a woman is hugging a puppy,0,0
I29T_Answer,the girl has a pappy,0,0
I29T_Answer,the woman is cuddling her dog,1,1
I29T_Answer,the woman is holding her puppy in her arms,1,1
I29T_Answer,the woman is hug her dog,0,0
I29T_Answer,the woman is playing with a dog happily,1,1
I29T_Answer,the woman is hugging a dog and laughing,1,1
I29T_Answer,she is playing with a dog,1,1
I29T_Answer,the woman is hugging the cat,1,1
I29T_Answer,she is embracing a dog,1,1
I29T_Answer,she is hugging a pet in her arms,1,1
I29T_Answer,the woman is holding a pet,1,1
I29T_Answer,the woman is holding the dog,1,1
I29T_Answer,the woman is holding her cat with joy,1,1
I29T_Answer,a women is holding his lovely dog and smiling happy,0,0
I29T_Answer,the woman is holding the puppy,1,1
I29T_Answer,woman holds a cat,0,0
I29T_Answer,the woman is smiling with a dog in her arms,1,1
I29T_Answer,she is cuddling with the dog,1,1
I29T_Answer,the woman is holding a dog happily,1,1
I29T_Answer,the woman is playing with dog,1,1
I29T_Answer,the woman is putting a dog in front of her body,1,1
I29T_Answer,she hugs her cute dog,0,0
I29T_Answer,she is taking care of her dog,1,1
I29T_Answer,the woman is cheerfully hugging her cat,1,1
I29T_Answer,she is hugging a pup amusedly,1,1
I29T_Answer,the woman is hanging a pet,1,1
I29T_Answer,a girl is happily to huge a cat,0,0
I29T_Answer,a woman is hugging a dog happily,0,0
I29T_Answer,the woman is hanging her pet,1,1
I29T_Answer,the woman is holding a dog with a smiling face,1,1
I29T_Answer,she is holding his pet,1,1
I29T_Answer,she's holding the puppy laughing,1,1
I29T_Answer,the woman is enjoying her time with her dog,1,1
I29T_Answer,the woman carry the dog,0,0
I29T_Answer,she is happy. she holds her dog. she seems talk to this dog,0,0
I29T_Answer,she hug the dog,0,0
I29T_Answer,the woman is smiling while holding a cat,1,1
I29T_Answer,the woman is holding the pat,1,1
I29T_Answer,she is cuddling a cute puppy,1,1
I29T_Answer,the woman is playing with a dog,1,1
I29T_Answer,the woman is carrying a dog with her hands,1,1
I29T_Answer,the woman is cuddling a small dog,1,1
I29T_Answer,she is hugging a small dog,1,1
I29T_Answer,she is loving her pet,1,1
I29T_Answer,the woman is cuddling a puppy,1,1
I29T_Answer,she is holding a dog,1,1
I29T_Answer,she is hugging the dog,1,1
I29T_Answer,she is hugging a puppy,1,1
I29T_Answer,the woman is giving her dog a hug,1,1
I29T_Answer,the woman is petting her cute puppy,1,1
I29T_Answer,the woman is hugging her puppy,1,1
I29U_Answer,the woman is hugging the dog,1,1
I29U_Answer,the woman is happy that her lunch meat has arrived,0,0
I29U_Answer,the woman loves her dog,0,0
I29U_Answer,the dog loves it when her owner picks her up and hugs her,0,0
I29U_Answer,yes... they are tasty when they are this small... just be sure to remove all the fur,0,0
I29U_Answer,yes.. i have given up on men,0,0
I29U_Answer,hey man,0,0
I29U_Answer,ecstasy,0,0
I29U_Answer,girl hugging,0,0
I29U_Answer,a woman holding a dog in her hands,1,1
I29U_Answer,dog is being held by a woman,1,1
I29U_Answer,a woman is hugging her dog,1,1
I29U_Answer,a woman is happy to see her dog,0,0
I29U_Answer,the lady loves her dog,0,0
I29U_Answer,the dog is being squeezed too tight by the obsessive lady,1,1
I29U_Answer,d,0,0
I29U_Answer,a dog is being hugged by a woman,1,1
I29U_Answer,the woman is holding the dog,1,1
I29U_Answer,being held by carol is fluffy's favorite activity with her owner,0,0
I29U_Answer,woman hugs dog,0,0
I29U_Answer,dog is being held by woman,1,1
I29U_Answer,a small dog receiving affection,1,1
I29U_Answer,a woman getting stress relief in a fun manner,1,1
I29U_Answer,the woman is cuddling her dog,1,1
I29U_Answer,the dog is being cuddled by the woman,1,1
I29U_Answer,a person is hugging a small dog,1,1
I29U_Answer,a small dog is being hugged by a person,1,1
I29U_Answer,the dog is receiving love from her,1,1
I29U_Answer,she loves her new dog,0,0
I29U_Answer,the woman is hugging her dog,1,1
I29U_Answer,the woman is squeezing her new puppy,1,1
I29U_Answer,the women is cuddling the dog,1,1
I29U_Answer,the women in loving the dog,1,1
I29U_Answer,the little dog is receiving a hug from her owner,1,1
I29U_Answer,she loves her puppy,0,0
I29U_Answer,the puppy is happy,0,0
I29U_Answer,the woman is cuddling a puppy,1,1
I29U_Answer,the puppy is being cuddled by the woman,1,1
I29U_Answer,look at the expression of happiness on the both faces,0,0
I29U_Answer,she holds her pet with loving care,0,0
I29U_Answer,the woman is hugging the small dog,1,1
I29U_Answer,a small dog is happy about being held,0,0
I29U_Answer,the little dog loves being held and loved by the girl,0,0
I29U_Answer,the woman is hugging her pet,1,1
I29U_Answer,"the pet loves to be hugged by her ""mom""",0,0
I29U_Answer,purse dog gets bad rap as impersonated by killer rat,0,0
I29U_Answer,a woman is cuddling a small dog,1,1
I29U_Answer,a woman is very happy to be holding her cute dog,1,1
I29U_Answer,the woman is laughing at something her little puppy just did,1,1
I29U_Answer,the woman is being affectionate with her dog,1,1
I29U_Answer,a woman hugs her dog,0,0
I29U_Answer,the lady is happily holding her dog,1,1
I29U_Answer,the dog looks happy,0,0
I29U_Answer,this kitten obviously has a very loving owner. it would appear that the pet's diet is top of the line,0,0
I29U_Answer,it would appear that the cat has a secret route into the food locker of which the owner is not aware,0,0
I29U_Answer,a woman is holding a dog,1,1
I29U_Answer,a dog is being held by a woman,1,1
I29U_Answer,the girl is loving her dog,1,1
I29U_Answer,the little girl is so happy that she found her lost dog and is loving it,1,1
I29U_Answer,the girl is hugging her dog,1,1
I29U_Answer,the girl loves her dog,0,0
I29U_Answer,a woman is hugging a puppy,1,1
I29U_Answer,a puppy is being hugged by a woman,1,1
I29U_Answer,the dog likes to be held,0,0
I29U_Answer,a dog is cuddling with its owner,1,1
I29U_Answer,the dog is being held by the woman,1,1
I29U_Answer,the lady is hugging her dog,1,1
I29U_Answer,the lady loves her dog so much,0,0
I29U_Answer,a girl is hugging her dog,1,1
I29U_Answer,a young smiling girl is hugging a dog in her arms,1,1
I29U_Answer,the girl loves her pet puppy,0,0
I29U_Answer,the puppy is enjoying the kind care of its master,1,1
I29U_Answer,woman is cuddling with dog,1,1
I29U_Answer,the dog is being cuddled,1,1
I29U_Answer,a woman hugs her pomeranian,0,0
I29U_Answer,a dogs gets a big hug from his owner,0,0
I29U_Answer,a woman is holding and hugging her puppy,1,1
I29U_Answer,a puppy is happy to be held by her owner,0,0
I29U_Answer,the dog is happy,0,0
I29U_Answer,a dog is being held by a woman in a blue dress,1,1
I29U_Answer,the lady is hugging her pet,1,1
I29U_Answer,the happy woman is holding the small dog,1,1
I29U_Answer,the lady is cuddling her puppy,1,1
I29U_Answer,the lady is very happy because she is holding her pet dog,1,1
I29U_Answer,a lady is holding her pet dog,1,1
I29U_Answer,the woman is playing with her cute dog,1,1
I29U_Answer,a woman feels very happy to hug a dog,0,0
I29U_Answer,the woman is holding her dog and smiling,1,1
I29U_Answer,the woman is holding a dog and smiling,1,1
I29U_Answer,little puppies is in a lady's arm,0,0
I29U_Answer,a girl is smiling while she is holding a cute dog,1,1
I29U_Answer,a girl is holding a dog with smile,1,1
I29U_Answer,the women hugs a dog,0,0
I29U_Answer,a lady is giving a big hug to her dog happily,1,1
I29U_Answer,the woman is hugging a dog,1,1
I29U_Answer,a woman love her dog so much,0,0
I29U_Answer,a dog is embraced by a woman,0,0
I29U_Answer,the woman is playing with a dog,1,1
I29U_Answer,the woman is holding her dog,1,1
I29U_Answer,the woman is hugging the little cat,1,1
I29U_Answer,the puppy is hold by the woman,0,0
I29U_Answer,the woman feel very happy with her dog,0,0
I29U_Answer,the girl is hugging the cat,1,1
I29U_Answer,the woman is hugging the dog happily,1,1
I29U_Answer,the woman is holding her pet,1,1
I29U_Answer,the woman is holding the dog with smile,1,1
I29U_Answer,the lady is holding a dog,1,1
I29U_Answer,the woman is laughing with her dog,1,1
I29U_Answer,a woman is hugging a dog,1,1
I29U_Answer,a women is hugging her dog and laughing,1,1
I29U_Answer,she is hugging the dog,1,1
I29U_Answer,they woman is holding the cat and having a smell,1,1
I29U_Answer,the girl is hugging with her cat,1,1
I29U_Answer,a woman is holding her favorite dog,1,1
I29U_Answer,the woman is pampering her cat,1,1
I29U_Answer,a lady bought a cute dog from store,0,0
