Source,Response,A1,A2
I28T_Verif,SHowing his girlfriend how to read a map,1,0
I28T_Verif,Showing woman how to read a mqp,1,0
I28T_Verif,He is vacationing somewhere unfamiliar to him.,1,0
I28T_Verif,He is trying to find the current location on the map.,1,0
I28T_Verif,The man is teaching the girl how to read a map.,1,0
I28T_Verif,The man is showing the hiker points of interest on the map.,1,0
I28T_Verif,The man is hiking with the woman.,1,0
I28T_Verif,The man is directing the route for the woman. ,0,1
I28T_Verif,the man is directing ,0,1
I28T_Verif,The man is telling her what to do,1,0
