ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I10U-gNNS-p004-r1,A baby is crying.,1,1,1,1,1
I10U-gNNS-p005-r1,A baby is crying.,1,1,1,1,1
I10U-gNNS-p006-r1,An infant is crying for a cuddle.,1,1,1,1,1
I10U-gNNS-p007-r1,the little baby is crying,1,1,1,1,1
I10U-gNNS-p009-r1,Baby is crying.,1,1,0,1,1
I10U-gNNS-p012-r1,This baby is crying ,1,1,1,1,1
I10U-gNNS-p013-r1,The baby is crying. ,1,1,1,1,1
I10U-gNNS-p014-r1,A baby is crying.,1,1,1,1,1
I10U-gNNS-p017-r1,This baby is crying. ,1,1,1,1,1
I10U-gNNS-p021-r1,a baby is crying ,1,1,1,1,1
I10U-gNNS-p022-r1,The baby is crying.,1,1,1,1,1
I10U-gNNS-p023-r1,The baby is crying because of boring.,1,1,0,1,0
I10U-gNNS-p026-r1,The baby is crying out loud,1,1,1,1,1
I10U-gNNS-p027-r1,the baby's crying,1,1,1,1,1
I10U-gNNS-p028-r1,A baby is crying ,1,1,1,1,1
I10U-gNNS-p030-r1,The little baby is crying.,1,1,1,1,1
I10U-gNNS-p032-r1,A little baby is crying. ,1,1,1,1,1
I10U-gNNS-p034-r1,A baby is crying,1,1,1,1,1
I10U-gNNS-p036-r1,The baby is crying.,1,1,1,1,1
I10U-gNNS-p037-r1,The baby is crying.,1,1,1,1,1
I10U-gNNS-p038-r1,A baby is crying loudly.,1,1,1,1,1
I10U-gNNS-p039-r1,The infant is crying.,1,1,1,1,1
I10U-gNNS-p040-r1,A boy is crying loudly.,0,1,1,1,1
I10U-gNNS-p041-r1,The baby is crying his tears out,1,1,1,1,1
I10U-gNNS-p042-r1,The baby is crying.,1,1,1,1,1
I10U-gNNS-p043-r1,a infant is crying.,1,1,1,1,1
I10U-gNNS-p044-r1,A little baby is crying.,1,1,1,1,1
I10U-gNNS-p051-r1,a baby is crying,1,1,1,1,1
I10U-gNNS-p057-r1,A boy is crying. ,0,1,1,1,1
I10U-gNNS-p058-r1,The baby is crying. ,1,1,1,1,1
I10U-gNNS-p065-r1,A baby is crying.,1,1,1,1,1
I10U-gNNS-p066-r1,The baby is crying for his dirty napkin.,1,1,1,0,0
I10U-gNNS-p069-r1,A baby is crying ,1,1,1,1,1
I10U-gNNS-p070-r1,The baby is crying.,1,1,1,1,1
I10U-gNNS-p072-r1,A baby is crying,1,1,1,1,1
I10U-gNNS-p074-r1,A baby is crying for something,1,1,1,1,1
I10U-gNNS-p075-r1,The baby is crying. ,1,1,1,1,1
I10U-gNNS-p077-r1,The baby is crying.,1,1,1,1,1
I10U-gNNS-p078-r1,The baby is crying.,1,1,1,1,1
I10U-gNNS-p079-r1,The baby is crying ,1,1,1,1,1
I10U-gNNS-p081-r1,the infant is crying,1,1,1,1,1
I10U-gNNS-p082-r1,The baby is crying.,1,1,1,1,1
I10U-gNNS-p083-r1,The boy is crying. ,0,1,1,1,1
I10U-gNNS-p086-r1,The baby is crying.,1,1,1,1,1
I10U-gNNS-p087-r1,a baby is crying,1,1,1,1,1
I10U-gNNS-p099-r1,A baby is crying.,1,1,1,1,1
I10U-gNNS-p101-r1,The baby is crying.,1,1,1,1,1
I10U-gNNS-p104-r1,A baby is crying.,1,1,1,1,1
I10U-gNNS-p105-r1,The baby is crying.,1,1,1,1,1
I10U-gNNS-p106-r1,The baby is crying and holding his arms and legs.,1,1,1,0,1
I10U-gNNS-p107-r1,The baby is crying loudly because he cannot find his mum.,1,1,1,1,1
I10U-gNNS-p108-r1,A baby is crying,1,1,1,1,1
I10U-gNNS-p109-r1,The baby is crying. ,1,1,1,1,1
I10U-gNNS-p111-r1,A baby is crying because he wet his diper ,1,1,0,1,1
I10U-gNNS-p112-r1,The baby is crying.,1,1,1,1,1
I10U-gNNS-p114-r1,A baby is crying.,1,1,1,1,1
I10U-gNNS-p116-r1,The baby is crying ,1,1,1,1,1
I10U-gNNS-p118-r1,The baby is crying.,1,1,1,1,1
I10U-gNNS-p119-r1,The boy only has two teeth.,0,0,1,1,1
I10U-gNNS-p122-r1,An infant is crying aloud. ,1,1,1,1,1
I10U-gNNS-p123-r1,The baby is crying ,1,1,1,1,1
I10U-gNNS-p124-r1,he is crying ,1,1,1,1,1
I10U-gNNS-p125-r1,The baby is crying for mom.,1,1,1,1,1
I10U-gNNS-p127-r1,The baby is whipping.,0,1,0,0,0
I10U-gNNS-p128-r1,The baby is crying. ,1,1,1,1,1
I10U-gNNS-p133-r1,The baby is crying. ,1,1,1,1,1
I10U-gNNS-p135-r1,The little baby is crying.,1,1,1,1,1
I10U-gNNS-p136-r1,The baby is crying.,1,1,1,1,1
I10U-gNNS-p140-r1,The little baby is crying. ,1,1,1,1,1
I10U-gNNS-p141-r1,The baby is crying ,1,1,1,1,1
