ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I14U-gNNS-p004-r1,A lady is buying a car.,1,1,1,0,1
I14U-gNNS-p005-r1,A woman is buying a car.,1,1,1,0,1
I14U-gNNS-p006-r1,The car agent successfully sell a car to a young lady.,1,0,0,1,1
I14U-gNNS-p007-r1,the woman is buying a car from the dealer.,1,1,1,1,1
I14U-gNNS-p009-r1,A woman is buying a car from a man.,1,1,1,1,1
I14U-gNNS-p012-r1,The are exchanging goods.,0,1,1,0,0
I14U-gNNS-p013-r1,The women is buying a car from the man. ,1,1,0,0,0
I14U-gNNS-p014-r1,A woman is buying a car from a man.,1,1,1,1,1
I14U-gNNS-p017-r1,"The man gives a key to the girl, and the girl gives money for exchange. ",0,0,1,1,1
I14U-gNNS-p021-r1,a woman buys a car,1,0,1,0,1
I14U-gNNS-p022-r1,The woman is pay for the man's service.,0,0,0,1,1
I14U-gNNS-p023-r1,The woman pay money for the man and take back to her car's key.,0,0,0,1,1
I14U-gNNS-p026-r1,A rich white lady is buying a red car in cash,1,1,1,0,0
I14U-gNNS-p027-r1,the lady's buying a car,1,1,1,0,1
I14U-gNNS-p028-r1,A lady is buying a red car,1,1,1,0,1
I14U-gNNS-p030-r1,"The woman is buying a red car, and the man is giving the woman car keys.",1,1,1,1,1
I14U-gNNS-p032-r1,A woman is buying a car from a salesman.,1,1,1,1,1
I14U-gNNS-p034-r1,A woman is buying a red car from a man in suit,1,1,0,1,1
I14U-gNNS-p036-r1,The woman buys a car and now she is taking her car key.,1,1,1,1,1
I14U-gNNS-p037-r1,The woman is buying a car from the dealer.,1,1,1,1,1
I14U-gNNS-p038-r1,A water is giving the clicker to a woman and women give him money.,0,1,0,0,0
I14U-gNNS-p039-r1,The woman is buying a car from the dealer.,1,1,1,1,1
I14U-gNNS-p040-r1,A woman is buying a car from a man in the company.,1,1,1,1,1
I14U-gNNS-p041-r1,The woman is buying a new car from a car salesman,1,1,1,1,1
I14U-gNNS-p042-r1,The woman is renting the car from the man.,1,1,1,1,1
I14U-gNNS-p043-r1,A women buy a car from a salesman.,1,0,0,0,1
I14U-gNNS-p044-r1,A woman gives some money to a man to buy a car.,1,0,1,1,1
I14U-gNNS-p051-r1,the woman is paying for a car,1,1,1,0,1
I14U-gNNS-p057-r1,A woman just bought a car from a dealer. ,1,0,1,1,1
I14U-gNNS-p058-r1,"The lady is buying a car, ", , , , , 
I14U-gNNS-p065-r1,A woman bought a car.,1,1,1,0,1
I14U-gNNS-p066-r1,The woman is purchasing a car.,1,1,1,0,1
I14U-gNNS-p069-r1,A woman buys a car ,1,0,1,0,1
I14U-gNNS-p070-r1,The man is selling the woman a car.,1,1,1,1,1
I14U-gNNS-p072-r1,"When the man handing her the key of the car, woman giving him some tips as for thanks",0,1,0,1,1
I14U-gNNS-p074-r1,A lady pay for a red car to a man,1,0,0,1,1
I14U-gNNS-p075-r1,The woman is buying a new red car from this salesman. ,1,1,1,1,1
I14U-gNNS-p077-r1,The woman just bought a new car. ,1,0,1,0,1
I14U-gNNS-p078-r1,The woman is renting a car from a man.,1,1,1,1,1
I14U-gNNS-p079-r1,The woman is renting a car with cash offered to the man ,1,1,1,1,1
I14U-gNNS-p081-r1,the woman rents a car from the man,1,0,1,1,1
I14U-gNNS-p082-r1,The woman is buying the car.,1,1,1,0,1
I14U-gNNS-p083-r1,The woman is paying the parking fee. ,0,1,1,1,1
I14U-gNNS-p086-r1,The woman is paying the waiter for parking her car.,1,1,1,1,0
I14U-gNNS-p087-r1,a car dealer is giving a key to a customer ,0,1,1,1,1
I14U-gNNS-p099-r1,A man is giving some keys to a woman and the woman is giving some cash to the man.,0,1,1,1,1
I14U-gNNS-p101-r1,The woman is buying the car and paying money to that man.,1,1,1,1,1
I14U-gNNS-p104-r1,A lady is renting a car.,1,1,1,0,1
I14U-gNNS-p105-r1,The woman is buying a car.,1,1,1,0,1
I14U-gNNS-p106-r1,The man and the woman are exchanging a key of the red car and money.,1,1,1,1,1
I14U-gNNS-p107-r1,The woman is giving the money to the man to get her new car's key.,1,1,1,1,1
I14U-gNNS-p108-r1,A woman is buying a red car from the guy in black suit,1,1,1,1,1
I14U-gNNS-p109-r1,The lady is buying a car. ,1,1,1,0,1
I14U-gNNS-p111-r1,A woman is giving tip to a doorkeeper for his help parking the car.,1,1,1,1,1
I14U-gNNS-p112-r1,The woman is renting the car.,1,1,1,0,1
I14U-gNNS-p114-r1,A woman is renting a car.,1,1,1,0,1
I14U-gNNS-p116-r1,The woman is buying the car,1,1,1,0,1
I14U-gNNS-p118-r1,The woman is paying for her car care.,1,1,1,1,1
I14U-gNNS-p119-r1,He is tipping the lady.,0,1,1,1,0
I14U-gNNS-p122-r1,A woman is purchasing a car from the agent. ,1,1,1,1,1
I14U-gNNS-p123-r1,The woman is giving tips to the man for helping her park the car.,1,1,1,1,1
I14U-gNNS-p124-r1,she is buying a car,1,1,1,0,1
I14U-gNNS-p125-r1,They are trading car.,0,1,0,0,0
I14U-gNNS-p127-r1,The woman is purchasing a car from car dealer.,1,1,0,1,1
I14U-gNNS-p128-r1,The woman is paying cash to rent a car. ,1,1,1,1,1
I14U-gNNS-p133-r1,The woman is buying a car from the man. ,1,1,1,1,1
I14U-gNNS-p135-r1,The man is selling his car.,1,1,1,0,1
I14U-gNNS-p136-r1,The woman is buying a car with cash.,1,1,1,0,1
I14U-gNNS-p140-r1,The lady and the gentleman is interact something to each other. ,0,1,0,0,1
I14U-gNNS-p141-r1,The woman is purchasing a car,1,1,1,0,1
