ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I04U-gNNS-p004-r1,A boy is waking up in the morning.,1,1,1,1,1
I04U-gNNS-p005-r1,The boy is getting up in bed.,1,1,1,1,1
I04U-gNNS-p006-r1,A boy just woke up.,1,0,1,1,1
I04U-gNNS-p007-r1,"On the wonderful morning, the little boy is getting up because of the clock. ",1,1,1,1,1
I04U-gNNS-p009-r1,A kid woke up from sleeping.,1,0,1,1,1
I04U-gNNS-p012-r1,the boy is stretching in the morning ,0,1,1,1,1
I04U-gNNS-p013-r1,The clock rings and makes the boy wakes up.,1,0,0,1,1
I04U-gNNS-p014-r1,A man is getting up.,1,1,1,1,1
I04U-gNNS-p017-r1,The boy just wakes up and feels comfortable. ,1,0,1,1,1
I04U-gNNS-p021-r1,a boy just get up,1,0,0,1,1
I04U-gNNS-p022-r1,The boy is getting up.,1,1,1,1,1
I04U-gNNS-p023-r1,The boy get up.,1,0,0,1,1
I04U-gNNS-p026-r1," waking up in his own bed, the man is happy with the beautiful weather. ",1,0,1,1,1
I04U-gNNS-p027-r1,the boy just woke up and he's stretching ,1,1,1,1,1
I04U-gNNS-p028-r1,A boy is getting up,1,1,1,1,1
I04U-gNNS-p030-r1,The boy is waking up by the clock ring.,1,1,0,1,1
I04U-gNNS-p032-r1,A man is waking up with the ring of alarm.,1,1,0,1,1
I04U-gNNS-p034-r1,A boy is getting up at morning,1,1,0,1,1
I04U-gNNS-p036-r1,The clock is ringing and the boy wakes up.,1,1,1,1,1
I04U-gNNS-p037-r1,The boy is getting up.,1,1,1,1,1
I04U-gNNS-p038-r1,A boy is getting up when he listened clock.,1,1,0,1,1
I04U-gNNS-p039-r1,The boy is waking up.,1,1,1,1,1
I04U-gNNS-p040-r1,The boy is stretching himself on the bed.,0,1,1,1,1
I04U-gNNS-p041-r1,The boy is waking up so cheerfully because of the alarm,1,1,1,1,1
I04U-gNNS-p042-r1,The boy is waking up.,1,1,1,1,1
I04U-gNNS-p043-r1,The man wakes up in the morning.,1,0,1,1,1
I04U-gNNS-p044-r1,A boy who sit on a bed and begin to get up,1,0,0,1,1
I04U-gNNS-p051-r1,a man gets up after the alarm going,1,0,0,1,1
I04U-gNNS-p057-r1,A boy just woke up. ,1,0,1,1,1
I04U-gNNS-p058-r1,The boy is taking a nap. ,0,1,1,1,1
I04U-gNNS-p065-r1,A boy woke up when the clock rang.,1,0,1,1,1
I04U-gNNS-p066-r1,The man get up at 1 pm.,1,0,0,1,1
I04U-gNNS-p069-r1,He is waking up ,1,1,1,1,1
I04U-gNNS-p070-r1,The boy just woke up.,1,0,1,1,1
I04U-gNNS-p072-r1,The boy is waking up,1,1,1,1,1
I04U-gNNS-p074-r1,A boy just wake up in the morning.,1,0,0,1,1
I04U-gNNS-p075-r1,The boy is getting up.,1,1,1,1,1
I04U-gNNS-p077-r1,The boy is awake by the sound of his alarm. ,1,0,0,1,1
I04U-gNNS-p078-r1,The man is getting up in the afternoon.,1,1,1,1,1
I04U-gNNS-p079-r1,The boy is getting up,1,1,1,1,1
I04U-gNNS-p081-r1,the boy wakes up,1,0,1,1,1
I04U-gNNS-p082-r1,The boy is waking up.,1,1,1,1,1
I04U-gNNS-p083-r1,The boy just gets up. ,1,0,1,1,1
I04U-gNNS-p086-r1,The man is stretching his arms and legs.,0,1,1,1,1
I04U-gNNS-p087-r1,he is waking up ,1,1,1,1,1
I04U-gNNS-p099-r1,A boy is getting up.,1,1,1,1,1
I04U-gNNS-p101-r1,The boy wakes up.,1,0,1,1,1
I04U-gNNS-p104-r1,A boy just waked up by the alarm. ,1,0,0,1,1
I04U-gNNS-p105-r1,The man is waking up.,1,1,1,1,1
I04U-gNNS-p106-r1,The boy is waking up and stretching his arms.,1,1,1,1,1
I04U-gNNS-p107-r1,The boy is stretching his body with the clock ringing.,0,1,1,1,1
I04U-gNNS-p108-r1,The boy is getting up because the alarm clock is ringing.,1,1,1,1,1
I04U-gNNS-p109-r1,The guy wakes up. ,1,0,1,1,1
I04U-gNNS-p111-r1,A boy wakes up in a sunny day while his alarm clock is ringing.,1,0,0,1,1
I04U-gNNS-p112-r1,The man is waking up. ,1,1,1,1,1
I04U-gNNS-p114-r1,The boy just waked up.,1,0,0,1,1
I04U-gNNS-p116-r1,The boy is happy,0,0,1,1,1
I04U-gNNS-p118-r1,The man gets up.,1,0,1,1,1
I04U-gNNS-p119-r1,The boy is wearing up.,0,1,0,0,0
I04U-gNNS-p122-r1,A boy is getting up with a big smile on his face while the alarm clock is ringing. ,1,1,1,1,1
I04U-gNNS-p123-r1,The boy getting up from the bed at 2pm,1,1,0,1,1
I04U-gNNS-p124-r1,he is getting up,1,1,1,1,1
I04U-gNNS-p125-r1,The man is waking up.,1,1,1,1,1
I04U-gNNS-p127-r1,The boy is stretching in the morning.,0,1,1,1,1
I04U-gNNS-p128-r1,The boy just woke up.,1,0,1,1,1
I04U-gNNS-p133-r1,The alarm clock wakes up the boy from sleeping.,1,0,1,1,1
I04U-gNNS-p135-r1,The boy is stretching after waking up in the morning.,1,1,1,1,1
I04U-gNNS-p136-r1,The boy wakes up when the alarm is ringing.,1,0,1,1,1
I04U-gNNS-p140-r1,The boy just weak up in the morning by the alert. ,1,0,0,1,1
I04U-gNNS-p141-r1,He just woke up,1,0,1,1,1
