ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I24U-gNNS-p001-r1,The boy is sleeping.,1,1,1,1,1
I24U-gNNS-p002-r1,the boy is yawning.,0,1,1,1,1
I24U-gNNS-p003-r1,the boy is going to sleep,1,1,1,1,1
I24U-gNNS-p008-r1,The boy is yawning.,0,1,1,1,1
I24U-gNNS-p010-r1,the boy was sleeping ,1,0,1,1,1
I24U-gNNS-p011-r1,A boy is about to sleep ,1,1,1,1,1
I24U-gNNS-p015-r1,The boy is preparing to sleep.,1,1,1,1,0
I24U-gNNS-p016-r1,The boy is sleeping in his bed.,1,1,1,1,1
I24U-gNNS-p018-r1,The boy feels sleepy and he is going to sleep. ,1,1,1,1,1
I24U-gNNS-p019-r1,The boy is sleeping.,1,1,1,1,1
I24U-gNNS-p020-r1,The boy will full in sleep.,1,0,0,0,0
I24U-gNNS-p024-r1,peter was so sleepy he just finished his final project ,0,0,0,0,0
I24U-gNNS-p025-r1,A man is sleeping.,1,1,1,1,1
I24U-gNNS-p029-r1,The boy is asleep. ,1,0,1,1,1
I24U-gNNS-p031-r1,a boy is sleeping on the bed. ,1,1,1,1,1
I24U-gNNS-p033-r1,A boy is sleeping.,1,1,1,1,1
I24U-gNNS-p035-r1,The baby is sleeping in his own bed.,1,1,1,1,1
I24U-gNNS-p045-r1,The boy is laying down on the bed.,0,1,1,1,1
I24U-gNNS-p046-r1,The man is sleeping.,1,1,1,1,1
I24U-gNNS-p047-r1,The boy is sleeping on his bed,1,1,1,1,1
I24U-gNNS-p048-r1,the boy is going to sleep.,1,1,1,1,1
I24U-gNNS-p049-r1,A boy is dead sleeping ,1,1,1,1,1
I24U-gNNS-p050-r1,A boy is sleeping.,1,1,1,1,1
I24U-gNNS-p052-r1,The boy is sleepy and ready to sleep.,1,1,1,1,1
I24U-gNNS-p053-r1,The boy is sleeping on his bed,1,1,1,1,1
I24U-gNNS-p054-r1,The boy is sleeping.,1,1,1,1,1
I24U-gNNS-p055-r1,The boy is sleeping.,1,1,1,1,1
I24U-gNNS-p056-r1,The boy is sleeping in his bed.,1,1,1,1,1
I24U-gNNS-p059-r1,The boy is tired and is going to sleep.,1,1,1,1,1
I24U-gNNS-p060-r1,A boy is sleeping.,1,1,1,1,1
I24U-gNNS-p061-r1,The boy is sleeping.,1,1,1,1,1
I24U-gNNS-p062-r1,The boy is sleeping sweet.,1,1,0,1,1
I24U-gNNS-p063-r1,A boy is sleeping in a bed.,1,1,1,1,1
I24U-gNNS-p064-r1,the boy is yawning. ,0,1,1,1,1
I24U-gNNS-p067-r1,The boy is sleeping.,1,1,1,1,1
I24U-gNNS-p068-r1,A boy is sleeping ,1,1,1,1,1
I24U-gNNS-p071-r1,The boy is sleeping.,1,1,1,1,1
I24U-gNNS-p073-r1,The boy is sleeping.,1,1,1,1,1
I24U-gNNS-p076-r1,A boy is trying to get up.,0,1,1,1,0
I24U-gNNS-p080-r1,The boy is yawning. ,0,1,1,1,1
I24U-gNNS-p084-r1,the boy is sleeping. ,1,1,1,1,1
I24U-gNNS-p085-r1,He is sleeping.,1,1,1,1,1
I24U-gNNS-p088-r1,A man is going to sleep.,1,1,1,1,1
I24U-gNNS-p089-r1,A boy is yawning.,0,1,1,1,1
I24U-gNNS-p090-r1,The boy is sleeping.,1,1,1,1,1
I24U-gNNS-p091-r1,The boy is loosing sleep. ,0,1,0,0,0
I24U-gNNS-p092-r1,The boy is sleeping.,1,1,1,1,1
I24U-gNNS-p093-r1,The boy is sleeping.,1,1,1,1,1
I24U-gNNS-p094-r1,The boy is sleeping.,1,1,1,1,1
I24U-gNNS-p095-r1,The boy is sleeping. ,1,1,1,1,1
I24U-gNNS-p096-r1,the man is sleeping under the bad.,1,1,0,1,0
I24U-gNNS-p097-r1,The boy is sleeping profoundly.,1,1,1,1,1
I24U-gNNS-p098-r1,The boy is yawing on his bed and preparing go to sleep.,1,1,0,1,1
I24U-gNNS-p100-r1,The boy is sleeping.,1,1,1,1,1
I24U-gNNS-p102-r1,The boy is feeling sleepy.,0,1,1,1,1
I24U-gNNS-p103-r1,A boy is sleeping.,1,1,1,1,1
I24U-gNNS-p110-r1,A boy is sleeping.,1,1,1,1,1
I24U-gNNS-p113-r1,A boy is sleeping with his mouth open.,1,1,1,1,1
I24U-gNNS-p115-r1,A boy is yawning on his bed.,0,1,1,1,1
I24U-gNNS-p117-r1,A kid is sleeping on his bed.,1,1,1,1,1
I24U-gNNS-p120-r1,The boy is sleeping.,1,1,1,1,1
I24U-gNNS-p121-r1,A boy is sleeping.,1,1,1,1,1
I24U-gNNS-p126-r1,One boy is sleeping in his bed and he is yawning right now.,1,1,1,1,1
I24U-gNNS-p129-r1,"The boy is sleeping, opening his mouth.",1,1,1,1,1
I24U-gNNS-p130-r1,This boy is ready to sleep,1,1,1,1,1
I24U-gNNS-p131-r1,The boy is going to sleep.,1,1,1,1,1
I24U-gNNS-p132-r1,the boy is sleeping,1,1,1,1,1
I24U-gNNS-p134-r1,The boy is yawning in his bed.,0,1,1,1,1
I24U-gNNS-p137-r1,A boy is sleeping on the bed.,1,1,1,1,1
I24U-gNNS-p138-r1,A boy is tired and goes to sleep.,1,0,1,1,1
I24U-gNNS-p139-r1,The boy is sleeping on his warm bed.,1,1,1,1,1
