ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I11U-gNNS-p004-r1,A boy is questioning his father.,1,1,1,1,1
I11U-gNNS-p005-r1,A boy is asking questions to the man.,1,1,1,1,1
I11U-gNNS-p006-r1,"The son is asking his father a question, which makes his father proud.",1,1,1,1,1
I11U-gNNS-p007-r1,The little boy is confused about the something and he is trying to ask others. ,1,1,0,1,1
I11U-gNNS-p009-r1,A boy is asking his older brother a question.,1,1,1,1,1
I11U-gNNS-p012-r1,the boy is questioning the man,1,1,1,1,1
I11U-gNNS-p013-r1,The little boy is asking question to his father. ,1,1,0,1,1
I11U-gNNS-p014-r1,A boy is asking questions to a man.,1,1,1,1,1
I11U-gNNS-p017-r1,The boy is asking questions. ,1,1,1,1,1
I11U-gNNS-p021-r1,son is asking a question to his dad,1,1,0,1,1
I11U-gNNS-p022-r1,The boy is asking a question to her brother.,1,1,1,0,0
I11U-gNNS-p023-r1,The boy ask his father some problems he could not solve.,1,0,0,1,1
I11U-gNNS-p026-r1,The younger boy is asking question from the elder one,1,1,0,1,1
I11U-gNNS-p027-r1,the boy's asking a question,1,1,1,0,1
I11U-gNNS-p028-r1,A studendt is asking question to his teacher,1,1,0,1,1
I11U-gNNS-p030-r1,The kid is asking his father a question.,1,1,1,1,1
I11U-gNNS-p032-r1,A boy is asking his father a question.,1,1,1,1,1
I11U-gNNS-p034-r1,A boy is asking question to a man,1,1,1,1,1
I11U-gNNS-p036-r1,The boy asks a question to his dad.,1,0,1,1,1
I11U-gNNS-p037-r1,The boy is asking the man questions.,1,1,1,1,1
I11U-gNNS-p038-r1,A student is asking a question for a young teacher. ,1,1,1,1,1
I11U-gNNS-p039-r1,The student is asking questions to the teacher.,1,1,1,1,1
I11U-gNNS-p040-r1,A child is asking a problem to a man.,1,1,1,1,1
I11U-gNNS-p041-r1,The boy is asking a question to his father,1,1,1,1,1
I11U-gNNS-p042-r1,The son is asking the question to his father.,1,1,1,1,1
I11U-gNNS-p043-r1,A boy is asking questions to his father.,1,1,1,1,1
I11U-gNNS-p044-r1,A boy who wear a glasses is asking some questions to a man who also wear a glasses.,1,1,0,1,1
I11U-gNNS-p051-r1,a oy is asking some question to his dad,1,1,0,1,0
I11U-gNNS-p057-r1,A boy is asking question to a man. ,1,1,1,1,1
I11U-gNNS-p058-r1,The little boy is asking a question. ,1,1,1,0,1
I11U-gNNS-p065-r1,A boy with a pair of glasses is asking his father questions.,1,1,1,1,1
I11U-gNNS-p066-r1,The boy is asking question.,1,1,0,0,1
I11U-gNNS-p069-r1,Son asks his father questions ,1,0,0,1,1
I11U-gNNS-p070-r1,The boy is asking questions to the man.,1,1,1,1,1
I11U-gNNS-p072-r1,The little boy is talking about his question to the man stand next him,1,1,0,1,1
I11U-gNNS-p074-r1,A boy is asking a question to a man,1,1,1,1,1
I11U-gNNS-p075-r1,The boy asking a question to the man. ,1,1,0,1,1
I11U-gNNS-p077-r1,The boy is asking question to the man. ,1,1,0,1,1
I11U-gNNS-p078-r1,The boy is asking a question to his father.,1,1,1,1,1
I11U-gNNS-p079-r1,The boy is asking a question to the man,1,1,1,1,1
I11U-gNNS-p081-r1,the boy is asking the question,1,1,1,0,1
I11U-gNNS-p082-r1,The boy is asking questions to the teacher.,1,1,1,1,1
I11U-gNNS-p083-r1,The boy is asking his teacher questions. ,1,1,1,1,1
I11U-gNNS-p086-r1,The boy is asking a question to the teacher.,1,1,1,1,1
I11U-gNNS-p087-r1,a student is asking some questions to his teacher,1,1,1,1,1
I11U-gNNS-p099-r1,A boy is asking a man some questions.,1,1,1,1,1
I11U-gNNS-p101-r1,The boy is asking question to the man.,1,1,0,1,1
I11U-gNNS-p104-r1,A boy is asking his dad questions.,1,1,1,1,1
I11U-gNNS-p105-r1,The boy is asking his father questions.,1,1,1,1,1
I11U-gNNS-p106-r1,The boy is asking the man a question.,1,1,1,1,1
I11U-gNNS-p107-r1,The little boy is asking a question about science to his older brother.,1,1,1,1,0
I11U-gNNS-p108-r1,The little boy is asking questions to the older one.,1,1,1,1,1
I11U-gNNS-p109-r1,The boy is questioning. ,1,1,1,0,1
I11U-gNNS-p111-r1,A nerd student is asking his father questions.,1,1,1,1,1
I11U-gNNS-p112-r1,The boy is asking question to the man.,1,1,0,1,1
I11U-gNNS-p114-r1,A boy is asking question.,1,1,0,0,1
I11U-gNNS-p116-r1,The boy is asking the question,1,1,1,0,1
I11U-gNNS-p118-r1,The boy is asking questions to a man.,1,1,1,1,1
I11U-gNNS-p119-r1,The older guy is way higher than the young dude.,0,0,1,0,0
I11U-gNNS-p122-r1,A little nerd is talking to a man about his question. ,1,1,1,1,1
I11U-gNNS-p123-r1,The boy is asking a question to his father,1,1,1,1,1
I11U-gNNS-p124-r1,the little boy is asking question ,1,1,0,0,1
I11U-gNNS-p125-r1,The boy is trying to find answer for something from his dad.,1,1,0,1,1
I11U-gNNS-p127-r1,The boy is asking question to his father.,1,1,1,1,1
I11U-gNNS-p128-r1,The boy is asking a question to his dad. ,1,1,1,1,1
I11U-gNNS-p133-r1,The boy is asking a question to the man. ,1,1,1,1,1
I11U-gNNS-p135-r1,The little boy is questioning his father.,1,1,1,1,1
I11U-gNNS-p136-r1,The boy is asking the man questions.,1,1,1,1,1
I11U-gNNS-p140-r1,The boy is asking questions to the man. ,1,1,1,1,1
I11U-gNNS-p141-r1,The boy is asking a question,1,1,1,0,1
