ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I15U-gNNS-p004-r1,A man is about to plant a tree.,1,1,1,1,1
I15U-gNNS-p005-r1,The man is planting a tree.,1,1,1,1,1
I15U-gNNS-p006-r1,A man is planting trees.,1,1,1,1,1
I15U-gNNS-p007-r1,The boy is planting trees right now,1,1,1,1,1
I15U-gNNS-p009-r1,A man is planting a tree.,1,1,1,1,1
I15U-gNNS-p012-r1,the man is planting tree.,1,1,0,1,1
I15U-gNNS-p013-r1,The man putting a tree into the hole he dig.,1,1,0,1,1
I15U-gNNS-p014-r1,A man is planting a tree.,1,1,1,1,1
I15U-gNNS-p017-r1,This boy is build trees. ,0,0,0,0,0
I15U-gNNS-p021-r1,a boy is planting a tree,1,1,1,1,1
I15U-gNNS-p022-r1,The boy is planting a tree.,1,1,1,1,1
I15U-gNNS-p023-r1,The man is planting trees.,1,1,1,1,1
I15U-gNNS-p026-r1,The man is planting a tree,1,1,1,1,1
I15U-gNNS-p027-r1,the man's planting a tree,1,1,1,1,1
I15U-gNNS-p028-r1,A man with red hat is planting a tree,1,1,0,1,1
I15U-gNNS-p030-r1,The boy is planting a tree.,1,1,1,1,1
I15U-gNNS-p032-r1,A man is planting a tree.,1,1,1,1,1
I15U-gNNS-p034-r1,A boy is planting a little tree,1,1,1,1,1
I15U-gNNS-p036-r1,The boy is planting a small tree.,1,1,1,1,1
I15U-gNNS-p037-r1,The man is planting.,0,1,1,0,1
I15U-gNNS-p038-r1,A man wants to live a tree.,0,0,0,0,0
I15U-gNNS-p039-r1,The man is planting a tree.,1,1,1,1,1
I15U-gNNS-p040-r1,A man is trying to plant a small tree in the field.,1,1,1,1,1
I15U-gNNS-p041-r1,The man is planting a little tree on the ground,1,1,1,1,1
I15U-gNNS-p042-r1,He is planting the tree.,1,1,1,1,1
I15U-gNNS-p043-r1,He is planning a tree.,1,1,0,0,1
I15U-gNNS-p044-r1,A boy who is wear a blue shirt is planting a tree.,1,1,1,1,1
I15U-gNNS-p051-r1,a boy is planting a tree,1,1,1,1,1
I15U-gNNS-p057-r1,A farmer is planting tree. ,1,1,0,1,1
I15U-gNNS-p058-r1,He is planting a tree. ,1,1,1,1,1
I15U-gNNS-p065-r1,A boy is planting a tree.,1,1,1,1,1
I15U-gNNS-p066-r1,The boy is a volunteering. ,0,0,0,0,0
I15U-gNNS-p069-r1,A man is plantting a tree ,1,1,0,1,1
I15U-gNNS-p070-r1,The man is planting a tree.,1,1,1,1,1
I15U-gNNS-p072-r1,"After he died a hole, he is trying to put a plant in ti the hole",0,1,0,0,0
I15U-gNNS-p074-r1,A man help the tree grow up.,0,0,0,0,0
I15U-gNNS-p075-r1,The man is planting a tree.,1,1,1,1,1
I15U-gNNS-p077-r1,The man is planting a tree. ,1,1,1,1,1
I15U-gNNS-p078-r1,The man is planting a tree.,1,1,1,1,1
I15U-gNNS-p079-r1,The man is planting a tree,1,1,1,1,1
I15U-gNNS-p081-r1,the boy is planting the tree,1,1,1,1,1
I15U-gNNS-p082-r1,The boy is making the tree.,0,1,1,0,0
I15U-gNNS-p083-r1,The boy is planting a tree. ,1,1,1,1,1
I15U-gNNS-p086-r1,The man is planting the tree.,1,1,1,1,1
I15U-gNNS-p087-r1,a man is digging a hole for a small tree,1,1,1,1,1
I15U-gNNS-p099-r1,A boy is planting a tree.,1,1,1,1,1
I15U-gNNS-p101-r1,The boy is growing the plant.,0,1,1,0,1
I15U-gNNS-p104-r1,A boy is building a tree.,0,1,0,0,0
I15U-gNNS-p105-r1,The man is planting trees.,1,1,1,1,1
I15U-gNNS-p106-r1,The man has dig a hole and is trying to planting the tree.,1,1,0,1,1
I15U-gNNS-p107-r1,The man is digging a hole on the ground and planting a tree.,1,1,1,1,1
I15U-gNNS-p108-r1,The boy is holding a little tree and try to put it in a hole that already dig.,0,1,0,1,1
I15U-gNNS-p109-r1,The man is digging a hole. ,0,1,1,1,1
I15U-gNNS-p111-r1,A boy is planting a tree.,1,1,1,1,1
I15U-gNNS-p112-r1,The boy is planting the tree. ,1,1,1,1,1
I15U-gNNS-p114-r1,A man is planting a tree.,1,1,1,1,1
I15U-gNNS-p116-r1,The man is planting the tree,1,1,1,1,1
I15U-gNNS-p118-r1,The man is planting a tree.,1,1,1,1,1
I15U-gNNS-p119-r1,the tree get plant.,0,0,0,0,1
I15U-gNNS-p122-r1,A young adult is doing gardening in a high temperature day. ,0,1,1,0,1
I15U-gNNS-p123-r1,The boy is planting a tree,1,1,1,1,1
I15U-gNNS-p124-r1,he is planting the tree,1,1,1,1,1
I15U-gNNS-p125-r1,The boy is planting tree.,1,1,1,1,1
I15U-gNNS-p127-r1,The man is planting a tree. ,1,1,1,1,1
I15U-gNNS-p128-r1,The man is planting a tree. ,1,1,1,1,1
I15U-gNNS-p133-r1,The man is planting a baby tree into the ground. ,1,1,1,1,1
I15U-gNNS-p135-r1,The man is planting.,0,1,1,0,1
I15U-gNNS-p136-r1,The man is planting a tree.,1,1,1,1,1
I15U-gNNS-p140-r1,The boy is growing the tree. ,0,1,1,0,1
I15U-gNNS-p141-r1,He is planting a tree,1,1,1,1,1
