Source,Response,A1,A2
I01U_Answer,the boy likes music,1,0
I01U_Answer,the boy is being attacked by music notes,1,0
I01U_Answer,a boy is enjoying music,1,0
I01U_Answer,music playing,0,1
I01U_Answer,boy dancing,0,1
I01U_Answer,the teen is enjoying music,1,0
I01U_Answer,this guy is really feeling the music,1,0
I01U_Answer,the boy is enjoying music and is trying to keep beat to the music,1,0
I01U_Core,the music is making the boy want to dance,1,0
I01U_Core,dancing with a boy,1,0
I01U_Core,the boy is jamming to some music,0,1
I01U_Core,a teenager is rocking out,0,1
I01U_Core,dancing to music having fun,1,0
I01U_Core,a boy listens to music and dancing,0,1
I01U_Core,the boy is enjoying music and is trying to keep beat to the music,1,0
I01U_Gramm,dancing with a boy,1,0
I01U_Gramm,a young man in dancing,0,1
I01U_Gramm,young man is dancing to music,1,0
I01U_Gramm,a person enjoying listening to music,1,0
I01U_Gramm,the boy listening to music,0,1
I01U_Gramm,music has taken over this boys body,1,0
I01U_Gramm,the young man and dancing to the music,0,1
I01U_Gramm,the young man having a good time dancing to the song,0,1
I01U_Gramm,a boy is dancing along the music,0,1
I01U_Gramm,a boy listens to music and dancing,1,0
I01U_Gramm,the boy who in blue is dancing,0,1
I01U_Gramm,"the man is singing and dancing, because he is happy",1,0
I01U_Interp,the music is making the boy want to dance,1,0
I01U_Interp,a boy is moving to music,1,0
I01U_Interp,the boy likes music,1,0
I01U_Interp,the music is stirring up the man's exhilaration to exercise to the rhythm,1,0
I01U_Interp,music fills the air and makes the boy happy,1,0
I01U_Interp,the boy is happy,1,0
I01U_Interp,the boy is being attacked by music notes,0,1
I01U_Interp,music is playing,1,0
I01U_Interp,music moves a young man's feet,1,0
I01U_Interp,"while listening to music, a boy is moving to the beat",1,0
I01U_Interp,music is inspiring a boy to move,1,0
I01U_Interp,the boy is jamming to some music,1,0
I01U_Interp,a young man in dancing,0,1
I01U_Interp,a boy is enjoying music,1,0
I01U_Interp,dancing,1,0
I01U_Interp,music playing,1,0
I01U_Interp,a boy is getting lost in some music,1,0
I01U_Interp,a boy enjoys music,1,0
I01U_Interp,the guy is happy,1,0
I01U_Interp,the boy is grooving to the music,1,0
I01U_Interp,a kid is very happy,1,0
I01U_Interp,this boy loves his music,1,0
I01U_Interp,the young boy is grooving to the music,1,0
I01U_Interp,dancing well,1,0
I01U_Interp,the teen is enjoying music,1,0
I01U_Interp,singing,1,0
I01U_Interp,music has taken over this boys body,1,0
I01U_Interp,this guy is really feeling the music,1,0
I01U_Interp,the music makes the boy happy and excited,1,0
I01U_Interp,dancing to music having fun,1,0
I01U_Interp,boy is happy,1,0
I01U_Interp,the young man and dancing to the music,0,1
I01U_Interp,a young man is moving to music,1,0
I01U_Interp,the boy is dancing on music,0,1
I01U_Interp,the boy is enjoying music and is trying to keep beat to the music,1,0
I01U_Interp,he enjoys moving to the music,1,0
I01U_Interp,he loves music,1,0
I01U_Interp,music makes the kid happy,1,0
I01U_Interp,the boy is having fun listening to music,1,0
I01U_Interp,the music made the boy want to dance,1,0
I01U_Verif,the boy is singing a song,0,1
I01U_Verif,a guy is singing,0,1
I01U_Verif,the music is stirring up the man's exhilaration to exercise to the rhythm,1,0
I01U_Verif,having a great time,0,1
I01U_Verif,music playing,0,1
I01U_Verif,happy boy,0,1
I01U_Verif,a riling beat is moving a man to dance,1,0
I01U_Verif,this guy is singing,0,1
I01U_Verif,dancing well,0,1
I01U_Verif,"a boy is enjoying loud music, dancing and enjoying life",1,0
I01U_Verif,singing,0,1
I01U_Verif,the boy is singing and dancing,0,1
I01U_Verif,the boy is dancing on music,0,1
I01U_Verif,the boy is dancing and singing,0,1
I01U_Verif,the boy is singing,0,1
I01U_Verif,the boy is singing a song and dancing,0,1
I01U_Verif,a boy is singing and dancing,0,1
I01U_Verif,the boy is singing and dancing by himself,0,1
I01U_Verif,the boy is singing and dancing at the same time,0,1
I01U_Verif,a boy listens to music and dancing,0,1
I01U_Verif,the boy who in blue is dancing,1,0
I01U_Verif,he is singing and dancing,0,1
I01U_Verif,a boy is dancing and singing,0,1
I01U_Verif,the boy is dancing and singing at the same time,0,1
I01U_Verif,the boring is dancing while listening to music,0,1
I01U_Verif,the boy is singing while dancing,0,1
I02U_Answer,a lad is ready to take a bite of a slice of pizza,1,0
I02U_Answer,the boy is about to partake of a slice of pizza,1,0
I02U_Answer,that boy is about to eat the pizza,1,0
I02U_Answer,this boy is about to eat a slice of pizza,1,0
I02U_Answer,a boy is about to bite a piece of pizza,1,0
I02U_Answer,a child is about to eat a piece of pizza,1,0
I02U_Answer,the freckled boy is excited to taste this slice of pizza,1,0
I02U_Answer,a boy is about to enjoy eating a slice of pizza,1,0
I02U_Answer,the child is going to bite the pizza,1,0
I02U_Answer,a slice of pizza is about to be eaten by a little boy,1,0
I02U_Answer,a boy is starting to eat s slice of pizza,1,0
I02U_Answer,a boy is about to bite into a slice of pizza,1,0
I02U_Answer,pizza is what the child is eating,1,0
I02U_Answer,the happy boy is going to take a bite of pizza,1,0
I02U_Answer,a slice of pizza is going to be a meal for a boy,1,0
I02U_Answer,the child is about to eat a piece of pizza,1,0
I02U_Answer,a slice of pizza is about to have a bite taken by a boy,1,0
I02U_Answer,the boy is about to take a big bite out of the pizza,1,0
I02U_Answer,a young boy is about to bite into a pizza,1,0
I02U_Answer,a kid is just about to eat some pizza,1,0
I02U_Answer,a child is about to enjoy a slice of pizza,1,0
I02U_Answer,a child is happy about eating his favorite food,1,0
I02U_Answer,this little kid is enjoying a pizza,1,0
I02U_Answer,this little boy is about to enjoy a slice of pizza,1,0
I02U_Answer,the boy is about to eat a piece of pizza,1,0
I02U_Answer,a boy is about to eat pizza,1,0
I02U_Answer,pizza is making this young man happy,1,0
I02U_Answer,a body eats a slice of pizza,1,0
I02U_Answer,the boy is going to eat a piece of pizza,1,0
I02U_Answer,a boy is going to eat a big pizza,1,0
I02U_Answer,the boy is hungry and eat a piece of pizza,1,0
I02U_Answer,the boy is excited about the pizza he is about to eat,1,0
I02U_Answer,the boy is about to bite the pizza,1,0
I02U_Answer,the slice of pizza is about to enter the boy's mouth,1,0
I02U_Core,the boy likes pizza,1,0
I02U_Core,pizza makes the boy happy,1,0
I02U_Core,pizza is tommy's favorite food,1,0
I02U_Core,the boy is eating for pizza,1,0
I02U_Gramm,pizza is being eating by the boy,1,0
I02U_Gramm,the boy eats are large piece of pizza,0,1
I02U_Gramm,boy is eating pizza,1,0
I02U_Gramm,a boy is starting to eat s slice of pizza,0,1
I02U_Gramm,the kid''s eating pizza,0,1
I02U_Gramm,a boy who wear a green t-shirt is eating a piece of pizza,0,1
I02U_Gramm,a body eats a slice of pizza,0,1
I02U_Gramm,the boy is hungry and eat a piece of pizza,0,1
I02U_Interp,a young boy has a big appetite,1,0
I02U_Interp,a boy was given pizza to eat,1,0
I02U_Interp,he is hungry for pizza,1,0
I02U_Interp,the child is hungry,1,0
I02U_Interp,he sure is happy,1,0
I02U_Interp,timmy loves pizza,1,0
I02U_Interp,a slice of pizza is being eaten,1,0
I02U_Interp,a child is happy about eating his favorite food,1,0
I02U_Interp,the boy is having a slide of pizza,0,1
I02U_Interp,the boy is hungry,1,0
I02U_Interp,the boy is eating for pizza,0,1
I02U_Verif,a toddler is enjoying a slice of pizza,1,0
I02U_Verif,he is hungry for pizza,1,0
I02U_Verif,at lunch time the boy ate a slice of pizza,0,1
I02U_Verif,the child is hungry,1,0
I02U_Verif,he sure is happy,1,0
I02U_Verif,eating,0,1
I02U_Verif,having pizza,1,0
I02U_Verif,child is eating lunch,0,1
I02U_Verif,the boy is hungry,1,0
I02U_Verif,a lovely boy eats a pizza,1,0
I02U_Verif,a boy is going to eat a big pizza,1,0
I02U_Verif,the boy is eating a pizza because he is hungry,1,0
I02U_Verif,the boy is hungry and eat a piece of pizza,1,0
I02U_Verif,he is eating lunch,0,1
I02U_Verif,"the boy is about to taste a nice, hot pizza",1,0
I03U_Answer,the boy gives the package to the girl,0,1
I03U_Answer,the girl receives the package from the guy,0,1
I03U_Answer,the woman receives a package,0,1
I03U_Answer,the delivery man has arrived,0,1
I03U_Answer,a woman received a package from the delivery boy,0,1
I03U_Answer,the delivery man gives a package to the receptionist,0,1
I03U_Answer,a woman receives a package,0,1
I03U_Answer,a man delivers a package,0,1
I03U_Answer,the man gives the woman a box,0,1
I03U_Answer,the woman receives a box from the man,0,1
I03U_Answer,a woman accepts a delivery,0,1
I03U_Answer,the delievery man hands the receptionist a package,0,1
I03U_Answer,the woman gets the package from the deliveryman,0,1
I03U_Answer,the delivery man gives the package to the woman,0,1
I03U_Answer,the man gives a package to the woman,0,1
I03U_Answer,the office has received a delivery,0,1
I03U_Answer,a package is delivered,0,1
I03U_Answer,someone sent a box to the office,0,1
I03U_Answer,this guy gaveling a gifted to a woman,0,1
I03U_Answer,this guy given to a woman,0,1
I03U_Answer,the delivery guy drops off a package,0,1
I03U_Answer,the lady receives a package,0,1
I03U_Answer,the delivery man hands her the package,0,1
I03U_Answer,the delivery service drops off a package to its destination,0,1
I03U_Answer,the receptionist accepts the delivery,0,1
I03U_Answer,the delivery person hands the box to the woman,0,1
I03U_Answer,the office worker gave the courier a package to deliver,0,1
I03U_Answer,receptionist receiving a package,1,0
I03U_Answer,a woman receiving a package,1,0
I03U_Answer,a delivery man gives a woman a package,0,1
I03U_Answer,a woman at a desk has just given a man a package,0,1
I03U_Answer,the boy gives the girl a gift for marry proposal,0,1
I03U_Answer,the girl was received the grift,0,1
I03U_Answer,a woman just received a mail box from a man,0,1
I03U_Answer,the deliver gives a box to a woman,0,1
I03U_Answer,the man give the girl a baggage,0,1
I03U_Answer,the lady is revive package,0,1
I03U_Answer,the girl just got a package from the mailman,0,1
I03U_Answer,the man give the woman package,0,1
I03U_Answer,the man gives the bag to the girl,0,1
I03U_Answer,the man delivers a parcel,0,1
I03U_Core,a girl is holding a box,1,0
I03U_Core,a delivery is being made,0,1
I03U_Core,the office has received a delivery,1,0
I03U_Core,a package is delivered,0,1
I03U_Core,a delivery from a man from a delivery service,1,0
I03U_Core,the girl is receiving a thing from that man,1,0
I03U_Gramm,the delivery man is handing package to the receptionist,0,1
I03U_Gramm,"the finance is gifting a box to his wife-to-be on their anniversary, for it is a token of his passion",0,1
I03U_Gramm,delivering mail package,0,1
I03U_Gramm,giving present,0,1
I03U_Gramm,giving nice present,0,1
I03U_Gramm,a women is receiving a package,0,1
I03U_Gramm,the delivering man is handing a box to a lady,0,1
I03U_Gramm,the mailman is giving a mailbox,0,1
I03U_Gramm,the deliver man is handing a package to the woman,0,1
I03U_Gramm,the delivery man is falling love with the girl while delivering,0,1
I03U_Gramm,the delivery man is sending the woman her belonging,0,1
I03U_Gramm,the poster is giving a box to the woman,0,1
I03U_Gramm,a currier is delivering a package to a office girl,0,1
I03U_Gramm,the receptionist is receiving a mail box from the delivering man,0,1
I03U_Gramm,a man is delivering,0,1
I03U_Interp,a delivery person is accepting a package,1,0
I03U_Interp,"the finance is gifting a box to his wife-to-be on their anniversary, for it is a token of his passion",0,1
I03U_Interp,a woman is receiving a delivery,1,0
I03U_Interp,a package is being exchanged between two people,1,0
I03U_Interp,two people are exchanging a package,1,0
I03U_Interp,a woman accepts a delivery,1,0
I03U_Interp,a courier is making a delivery,1,0
I03U_Interp,a woman is accepting a delivery,1,0
I03U_Interp,a delivery man is giving an office worker a package,1,0
I03U_Interp,a delivery man is handing a package to an office worker,1,0
I03U_Interp,the postman is giving the mail to an employee,1,0
I03U_Interp,an employee is getting the mail from the postman,1,0
I03U_Interp,a parcel is being delivered to a receptionist,0,1
I03U_Interp,a delivery person is delivering a parcel,1,0
I03U_Interp,the girl is accepting a delivery,1,0
I03U_Interp,the delivery service drops off a package to its destination,1,0
I03U_Interp,the receptionist accepts the delivery,1,0
I03U_Interp,the delivery person hands the box to the woman,1,0
I03U_Interp,a women is receiving a package,0,1
I03U_Interp,a small package delivery associate is delivering a package,1,0
I03U_Interp,the office worker gave the courier a package to deliver,1,0
I03U_Interp,the courier is delivering a package to the office worker,1,0
I03U_Interp,a courier service is delivering a package to an office employee,1,0
I03U_Interp,delivery man is picking up a delivery from woman,1,0
I03U_Interp,the mailman is giving a mailbox,0,1
I03U_Interp,the delivery man is falling love with the girl while delivering,1,0
I03U_Interp,the poster is giving a box to the woman,0,1
I03U_Interp,the postman is delivering the delivery to the woman,1,0
I03U_Interp,the girl is receiving a thing from that man,1,0
I03U_Interp,the man is sending the package to the woman,0,1
I03U_Interp,the poster is handing a package to a women who siting behind the desk,0,1
I03U_Verif,the woman is the recipient of ta parcel conveyed by the mailman,1,0
I03U_Verif,the delivery man gives a package to the receptionist,1,0
I03U_Verif,the man is looking over the head of the woman while delivering the package,1,0
